time,sensor,value
1721969306.2257504,ptychonn.2.framesqueued,1.0
1721969306.2288504,ptychonn.2.framesqueued,2.0
1721969306.2319322,ptychonn.2.framesqueued,1.0
1721969306.2324364,ptychonn.2.framesqueued,2.0
1721969306.2350152,ptychonn.2.framesqueued,1.0
1721969306.2361822,ptychonn.2.framesqueued,2.0
1721969306.2379894,ptychonn.2.framesqueued,1.0
1721969306.2397177,ptychonn.2.framesqueued,2.0
1721969306.2411587,ptychonn.2.framesqueued,1.0
1721969306.2434878,ptychonn.2.framesqueued,0.0
1721969306.2438757,ptychonn.2.framesqueued,1.0
1721969306.2461839,ptychonn.2.framesqueued,0.0
1721969306.2474968,ptychonn.2.framesqueued,1.0
1721969306.2496104,ptychonn.2.framesqueued,0.0
1721969306.2518663,ptychonn.2.framesqueued,1.0
1721969306.2539656,ptychonn.2.framesqueued,0.0
1721969306.2556603,ptychonn.2.framesqueued,1.0
1721969306.2597728,ptychonn.2.framesqueued,2.0
1721969306.263852,ptychonn.2.framesqueued,3.0
1721969306.297768,ptychonn.2.framesqueued,4.0
1721969306.2991521,ptychonn.2.framesqueued,5.0
1721969306.300035,ptychonn.2.framesqueued,6.0
1721969306.3006015,ptychonn.2.framesqueued,7.0
1721969306.301405,ptychonn.2.framesqueued,8.0
1721969306.3027277,ptychonn.2.framesqueued,9.0
1721969306.303555,ptychonn.2.framesqueued,10.0
1721969306.3041105,ptychonn.2.framesqueued,11.0
1721969306.3049567,ptychonn.2.framesqueued,12.0
1721969306.3058329,ptychonn.2.framesqueued,13.0
1721969306.3083913,ptychonn.2.framesqueued,14.0
1721969306.317813,ptychonn.2.framesqueued,15.0
1721969306.3184223,ptychonn.2.framesqueued,16.0
1721969306.3242319,ptychonn.2.framesqueued,17.0
1721969306.3247437,ptychonn.2.framesqueued,18.0
1721969306.3283126,ptychonn.2.framesqueued,19.0
1721969306.332341,ptychonn.2.framesqueued,20.0
1721969306.3423152,ptychonn.2.framesqueued,21.0
1721969306.342774,ptychonn.2.framesqueued,22.0
1721969306.3441846,ptychonn.2.framesqueued,23.0
1721969306.3482633,ptychonn.2.framesqueued,24.0
1721969306.35206,ptychonn.2.framesqueued,25.0
1721969306.3562937,ptychonn.2.framesqueued,26.0
1721969306.3601582,ptychonn.2.framesqueued,27.0
1721969306.3639944,ptychonn.2.framesqueued,28.0
1721969306.3679564,ptychonn.2.framesqueued,29.0
1721969306.3720891,ptychonn.2.framesqueued,30.0
1721969306.376145,ptychonn.2.framesqueued,31.0
1721969306.3799741,ptychonn.2.framesqueued,32.0
1721969306.3838472,ptychonn.2.framesqueued,33.0
1721969306.3879313,ptychonn.2.framesqueued,34.0
1721969306.3919322,ptychonn.2.framesqueued,35.0
1721969306.3969243,ptychonn.2.batchesprocessed.total,1.0
1721969306.3970983,ptychonn.2.framesqueued,36.0
1721969306.3971412,ptychonn.2.framesprocessed.total,8.0
1721969306.3972049,ptychonn.2.inferTime.total,0.09869241714477539
1721969306.3980842,ptychonn.2.framesqueued,35.0
1721969306.3994994,ptychonn.2.framesqueued,34.0
1721969306.4001424,ptychonn.2.framesqueued,35.0
1721969306.400815,ptychonn.2.framesqueued,34.0
1721969306.4018836,ptychonn.2.framesqueued,33.0
1721969306.4029834,ptychonn.2.framesqueued,32.0
1721969306.4036324,ptychonn.2.framesqueued,33.0
1721969306.4046147,ptychonn.2.framesqueued,32.0
1721969306.4053168,ptychonn.2.framesqueued,31.0
1721969306.4062881,ptychonn.2.framesqueued,30.0
1721969306.407193,ptychonn.2.framesqueued,31.0
1721969306.4113681,ptychonn.2.framesqueued,32.0
1721969306.4292989,ptychonn.2.framesqueued,33.0
1721969306.4401078,ptychonn.2.framesqueued,34.0
1721969306.4406857,ptychonn.2.framesqueued,35.0
1721969306.4410808,ptychonn.2.framesqueued,36.0
1721969306.441538,ptychonn.2.framesqueued,37.0
1721969306.4420989,ptychonn.2.framesqueued,38.0
1721969306.4427893,ptychonn.2.framesqueued,39.0
