time,sensor,value
1724089566.4632854,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,1.0
1724089566.4820032,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,2.0
1724089566.483152,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,3.0
1724089567.0700588,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,4.0
1724089567.0714014,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,5.0
1724089567.0720437,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,6.0
1724089567.072849,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,7.0
1724089567.0736208,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,8.0
1724089567.07424,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,9.0
1724089567.0751219,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,10.0
1724089567.0759554,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,11.0
1724089567.0767748,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,12.0
1724089567.077607,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,13.0
1724089567.0784173,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,14.0
1724089567.079313,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,15.0
1724089567.0801466,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,16.0
1724089567.0809515,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,17.0
1724089567.0817776,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,18.0
1724089567.0825908,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,19.0
1724089567.155687,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,20.0
1724089567.1565828,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,21.0
1724089567.1574287,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,22.0
1724089567.1582575,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,23.0
1724089567.1591413,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,24.0
1724089567.1599727,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,25.0
1724089567.1608171,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,26.0
1724089567.1616385,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,27.0
1724089567.1624594,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,28.0
1724089567.1633174,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,29.0
1724089567.1641433,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,30.0
1724089567.1649857,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,31.0
1724089567.1658247,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,32.0
1724089567.1666527,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,33.0
1724089567.2556264,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,34.0
1724089567.2564876,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,35.0
1724089567.2573316,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,36.0
1724089567.2581656,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,37.0
1724089567.259039,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,38.0
1724089567.2598794,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,39.0
1724089567.260719,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,40.0
1724089567.2615478,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,41.0
1724089567.2623851,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,42.0
1724089567.2632294,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,43.0
1724089567.2642667,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,44.0
1724089567.265834,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,45.0
1724089567.2666898,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,46.0
1724089567.2676456,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,47.0
1724089567.2684314,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,48.0
1724089567.2705996,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,49.0
1724089567.2712898,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,50.0
1724089567.2719352,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,51.0
1724089567.2725916,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,52.0
1724089567.2732277,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,53.0
1724089567.2738678,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,54.0
1724089567.2745008,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,55.0
1724089567.3553538,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,56.0
1724089567.356263,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,57.0
1724089567.3570938,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,58.0
1724089567.3579268,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,59.0
1724089567.3587794,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,60.0
1724089567.3596547,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,61.0
1724089567.3605988,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,62.0
1724089567.3614497,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,63.0
1724089567.3622828,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,64.0
1724089567.363152,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,65.0
1724089567.363978,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,66.0
1724089567.3648124,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,67.0
1724089567.365641,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,68.0
1724089567.3664687,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,69.0
1724089567.3673165,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,70.0
1724089567.3681588,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,71.0
1724089567.368841,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,72.0
1724089567.3694193,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,73.0
1724089567.369973,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,74.0
1724089567.3705354,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,75.0
1724089567.4553103,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,76.0
1724089567.456251,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,77.0
1724089567.4571166,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,78.0
1724089567.4579744,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,79.0
1724089567.4588108,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,80.0
1724089567.4596915,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,81.0
1724089567.4605327,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,82.0
1724089567.4613862,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,83.0
1724089567.4622393,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,84.0
1724089567.4631228,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,85.0
1724089567.4639583,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,86.0
1724089567.4647987,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,87.0
1724089567.4659348,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,88.0
1724089567.4668534,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,89.0
1724089567.4677408,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,90.0
1724089567.468576,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,91.0
1724089567.469423,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,92.0
1724089567.4701133,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,93.0
1724089567.4706333,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,94.0
1724089567.5555134,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,95.0
1724089567.556416,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,96.0
1724089567.557299,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,97.0
1724089567.5581782,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,98.0
1724089567.5590703,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,99.0
1724089567.5602727,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,100.0
1724089567.5617855,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,101.0
1724089567.5629728,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,102.0
1724089567.5642152,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,103.0
1724089567.5653882,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,104.0
1724089567.5666306,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,105.0
1724089567.6564858,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,106.0
1724089567.658009,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,107.0
1724089567.6595747,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,108.0
1724089567.6610944,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,109.0
1724089567.6625495,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,110.0
1724089567.663936,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,111.0
1724089567.6651907,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,112.0
1724089567.760817,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,113.0
1724089567.7622728,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,114.0
1724089567.763523,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,115.0
1724089567.765112,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,116.0
1724089567.7669282,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,117.0
1724089567.768422,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,118.0
1724089567.7699618,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,119.0
1724089567.7714906,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,120.0
1724089567.7728093,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,121.0
1724089567.8554673,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,122.0
1724089567.8569374,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,123.0
1724089567.8584297,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,124.0
1724089567.8601446,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,125.0
1724089567.8616238,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,126.0
1724089567.8631425,ac3b9e96-a514-4a2f-8a8a-91983bb31c75.2.framesqueued,127.0
