time,sensor,value
1721925964.7381127,mirror-server-84d76565df-mt2pr.cpuutil,59.618337
1721925964.7381127,mirror-server-84d76565df-mt2pr.membytes,156958720.0
1721925964.7403638,sim-server.cpuutil,138.346829
1721925964.7403638,sim-server.membytes,1213689856.0
1721925965.7539663,mirror-server-84d76565df-mt2pr.cpuutil,59.618337
1721925965.7539663,mirror-server-84d76565df-mt2pr.membytes,156958720.0
1721925965.7562566,sim-server.cpuutil,138.346829
1721925965.7562566,sim-server.membytes,1213689856.0
1721925966.76556,mirror-server-84d76565df-mt2pr.cpuutil,59.618337
1721925966.76556,mirror-server-84d76565df-mt2pr.membytes,156958720.0
1721925966.767607,sim-server.cpuutil,138.346829
1721925966.767607,sim-server.membytes,1213689856.0
1721925967.7761118,mirror-server-84d76565df-mt2pr.cpuutil,59.618337
1721925967.7761118,mirror-server-84d76565df-mt2pr.membytes,156958720.0
1721925967.7783294,sim-server.cpuutil,138.346829
1721925967.7783294,sim-server.membytes,1213689856.0
1721925968.7870324,mirror-server-84d76565df-mt2pr.cpuutil,59.618337
1721925968.7870324,mirror-server-84d76565df-mt2pr.membytes,156958720.0
1721925968.7891495,sim-server.cpuutil,138.346829
1721925968.7891495,sim-server.membytes,1213689856.0
1721925969.7974968,mirror-server-84d76565df-mt2pr.cpuutil,59.618337
1721925969.7974968,mirror-server-84d76565df-mt2pr.membytes,156958720.0
1721925969.7995703,sim-server.cpuutil,138.346829
1721925969.7995703,sim-server.membytes,1213689856.0
1721925970.8116076,mirror-server-84d76565df-mt2pr.cpuutil,59.618337
1721925970.8116076,mirror-server-84d76565df-mt2pr.membytes,156958720.0
1721925970.8140965,sim-server.cpuutil,138.346829
1721925970.8140965,sim-server.membytes,1213689856.0
1721925971.8233073,mirror-server-84d76565df-mt2pr.cpuutil,59.618337
1721925971.8233073,mirror-server-84d76565df-mt2pr.membytes,156958720.0
1721925971.8252618,sim-server.cpuutil,138.346829
1721925971.8252618,sim-server.membytes,1213689856.0
1721925972.833794,mirror-server-84d76565df-mt2pr.cpuutil,59.618337
1721925972.833794,mirror-server-84d76565df-mt2pr.membytes,156958720.0
1721925972.8368573,sim-server.cpuutil,138.346829
1721925972.8368573,sim-server.membytes,1213689856.0
1721925973.8466704,mirror-server-84d76565df-mt2pr.cpuutil,59.618337
1721925973.8466704,mirror-server-84d76565df-mt2pr.membytes,156958720.0
1721925973.8490582,sim-server.cpuutil,138.346829
1721925973.8490582,sim-server.membytes,1213689856.0
1721925974.8573804,mirror-server-84d76565df-mt2pr.cpuutil,59.618337
1721925974.8573804,mirror-server-84d76565df-mt2pr.membytes,156958720.0
1721925974.8595679,sim-server.cpuutil,138.346829
1721925974.8595679,sim-server.membytes,1213689856.0
1721925975.8739016,mirror-server-84d76565df-mt2pr.cpuutil,60.404885
1721925975.8739016,mirror-server-84d76565df-mt2pr.membytes,157036544.0
1721925975.8765118,sim-server.cpuutil,151.245295
1721925975.8765118,sim-server.membytes,1213841408.0
1721925976.8852706,mirror-server-84d76565df-mt2pr.cpuutil,60.404885
1721925976.8852706,mirror-server-84d76565df-mt2pr.membytes,157036544.0
1721925976.8880515,sim-server.cpuutil,151.245295
1721925976.8880515,sim-server.membytes,1213841408.0
1721925977.8980923,mirror-server-84d76565df-mt2pr.cpuutil,60.404885
1721925977.8980923,mirror-server-84d76565df-mt2pr.membytes,157036544.0
1721925977.9011922,sim-server.cpuutil,151.245295
1721925977.9011922,sim-server.membytes,1213841408.0
1721925978.9111211,mirror-server-84d76565df-mt2pr.cpuutil,60.404885
1721925978.9111211,mirror-server-84d76565df-mt2pr.membytes,157036544.0
1721925978.9140813,sim-server.cpuutil,151.245295
1721925978.9140813,sim-server.membytes,1213841408.0
1721925979.9238079,mirror-server-84d76565df-mt2pr.cpuutil,60.404885
1721925979.9238079,mirror-server-84d76565df-mt2pr.membytes,157036544.0
1721925979.9267166,sim-server.cpuutil,151.245295
1721925979.9267166,sim-server.membytes,1213841408.0
1721925980.935945,mirror-server-84d76565df-mt2pr.cpuutil,60.404885
1721925980.935945,mirror-server-84d76565df-mt2pr.membytes,157036544.0
1721925980.9388325,sim-server.cpuutil,151.245295
1721925980.9388325,sim-server.membytes,1213841408.0
1721925981.94864,mirror-server-84d76565df-mt2pr.cpuutil,60.404885
1721925981.94864,mirror-server-84d76565df-mt2pr.membytes,157036544.0
1721925981.9515676,sim-server.cpuutil,151.245295
1721925981.9515676,sim-server.membytes,1213841408.0
