time,sensor,value
1721924835.2645614,consumer-5c4d4fb85b-x768z.cpuutil,688.993739
1721924835.2645614,consumer-5c4d4fb85b-x768z.membytes,273473536.0
1721924835.2664328,mirror-server-84d76565df-dt9gc.cpuutil,380.500587
1721924835.2664328,mirror-server-84d76565df-dt9gc.membytes,200036352.0
1721924835.267795,sim-server.cpuutil,520.938571
1721924835.267795,sim-server.membytes,1210474496.0
1721924836.276965,consumer-5c4d4fb85b-x768z.cpuutil,688.993739
1721924836.276965,consumer-5c4d4fb85b-x768z.membytes,273473536.0
1721924836.2797315,mirror-server-84d76565df-dt9gc.cpuutil,380.500587
1721924836.2797315,mirror-server-84d76565df-dt9gc.membytes,200036352.0
1721924836.281559,sim-server.cpuutil,520.938571
1721924836.281559,sim-server.membytes,1210474496.0
1721924837.2895155,consumer-5c4d4fb85b-x768z.cpuutil,688.993739
1721924837.2895155,consumer-5c4d4fb85b-x768z.membytes,273473536.0
1721924837.2913358,mirror-server-84d76565df-dt9gc.cpuutil,380.500587
1721924837.2913358,mirror-server-84d76565df-dt9gc.membytes,200036352.0
1721924837.292574,sim-server.cpuutil,520.938571
1721924837.292574,sim-server.membytes,1210474496.0
1721924838.3008704,consumer-5c4d4fb85b-x768z.cpuutil,688.993739
1721924838.3008704,consumer-5c4d4fb85b-x768z.membytes,273473536.0
1721924838.3026917,mirror-server-84d76565df-dt9gc.cpuutil,380.500587
1721924838.3026917,mirror-server-84d76565df-dt9gc.membytes,200036352.0
1721924838.3037808,sim-server.cpuutil,520.938571
1721924838.3037808,sim-server.membytes,1210474496.0
1721924839.313081,consumer-5c4d4fb85b-x768z.cpuutil,688.993739
1721924839.313081,consumer-5c4d4fb85b-x768z.membytes,273473536.0
1721924839.3147361,mirror-server-84d76565df-dt9gc.cpuutil,380.500587
1721924839.3147361,mirror-server-84d76565df-dt9gc.membytes,200036352.0
1721924839.3165557,sim-server.cpuutil,520.938571
1721924839.3165557,sim-server.membytes,1210474496.0
1721924840.3247418,consumer-5c4d4fb85b-x768z.cpuutil,688.993739
1721924840.3247418,consumer-5c4d4fb85b-x768z.membytes,273473536.0
1721924840.3274624,mirror-server-84d76565df-dt9gc.cpuutil,380.500587
1721924840.3274624,mirror-server-84d76565df-dt9gc.membytes,200036352.0
1721924840.3286443,sim-server.cpuutil,520.938571
1721924840.3286443,sim-server.membytes,1210474496.0
1721924841.3366988,consumer-5c4d4fb85b-x768z.cpuutil,688.993739
1721924841.3366988,consumer-5c4d4fb85b-x768z.membytes,273473536.0
1721924841.3384013,mirror-server-84d76565df-dt9gc.cpuutil,380.500587
1721924841.3384013,mirror-server-84d76565df-dt9gc.membytes,200036352.0
1721924841.339861,sim-server.cpuutil,520.938571
1721924841.339861,sim-server.membytes,1210474496.0
1721924842.352786,consumer-5c4d4fb85b-x768z.cpuutil,688.993739
1721924842.352786,consumer-5c4d4fb85b-x768z.membytes,273473536.0
1721924842.3546603,mirror-server-84d76565df-dt9gc.cpuutil,380.500587
1721924842.3546603,mirror-server-84d76565df-dt9gc.membytes,200036352.0
1721924842.356358,sim-server.cpuutil,520.938571
1721924842.356358,sim-server.membytes,1210474496.0
1721924843.3645124,consumer-5c4d4fb85b-x768z.cpuutil,688.993739
1721924843.3645124,consumer-5c4d4fb85b-x768z.membytes,273473536.0
1721924843.366553,mirror-server-84d76565df-dt9gc.cpuutil,380.500587
1721924843.366553,mirror-server-84d76565df-dt9gc.membytes,200036352.0
1721924843.3679395,sim-server.cpuutil,520.938571
1721924843.3679395,sim-server.membytes,1210474496.0
1721924844.3756769,consumer-5c4d4fb85b-x768z.cpuutil,688.993739
1721924844.3756769,consumer-5c4d4fb85b-x768z.membytes,273473536.0
1721924844.3778725,mirror-server-84d76565df-dt9gc.cpuutil,380.500587
1721924844.3778725,mirror-server-84d76565df-dt9gc.membytes,200036352.0
1721924844.3793573,sim-server.cpuutil,520.938571
1721924844.3793573,sim-server.membytes,1210474496.0
1721924845.3875327,consumer-5c4d4fb85b-x768z.cpuutil,688.993739
1721924845.3875327,consumer-5c4d4fb85b-x768z.membytes,273473536.0
1721924845.3892627,mirror-server-84d76565df-dt9gc.cpuutil,380.500587
1721924845.3892627,mirror-server-84d76565df-dt9gc.membytes,200036352.0
1721924845.3906918,sim-server.cpuutil,520.938571
1721924845.3906918,sim-server.membytes,1210474496.0
1721924846.3988602,consumer-5c4d4fb85b-x768z.cpuutil,688.993739
1721924846.3988602,consumer-5c4d4fb85b-x768z.membytes,273473536.0
1721924846.4004874,mirror-server-84d76565df-dt9gc.cpuutil,380.500587
1721924846.4004874,mirror-server-84d76565df-dt9gc.membytes,200036352.0
1721924846.4022686,sim-server.cpuutil,520.938571
1721924846.4022686,sim-server.membytes,1210474496.0
1721924847.4104617,consumer-5c4d4fb85b-x768z.cpuutil,688.993739
1721924847.4104617,consumer-5c4d4fb85b-x768z.membytes,273473536.0
1721924847.412404,mirror-server-84d76565df-dt9gc.cpuutil,380.500587
1721924847.412404,mirror-server-84d76565df-dt9gc.membytes,200036352.0
1721924847.4137225,sim-server.cpuutil,520.938571
1721924847.4137225,sim-server.membytes,1210474496.0
