time,sensor,value
1721774415.9929943,consumer-5c4d4fb85b-x9ftd.cpuutil,718.766642
1721774415.9929943,consumer-5c4d4fb85b-x9ftd.membytes,273403904.0
1721774415.995603,mirror-server-84d76565df-4k98m.cpuutil,464.151646
1721774415.995603,mirror-server-84d76565df-4k98m.membytes,175.0
1721774415.9970725,sim-server.cpuutil,598.455888
1721774415.9970725,sim-server.membytes,1210019840.0
1721774417.0054646,consumer-5c4d4fb85b-x9ftd.cpuutil,718.766642
1721774417.0054646,consumer-5c4d4fb85b-x9ftd.membytes,273403904.0
1721774417.0076106,mirror-server-84d76565df-4k98m.cpuutil,464.151646
1721774417.0076106,mirror-server-84d76565df-4k98m.membytes,175.0
1721774417.0090115,sim-server.cpuutil,598.455888
1721774417.0090115,sim-server.membytes,1210019840.0
1721774418.0174108,consumer-5c4d4fb85b-x9ftd.cpuutil,718.766642
1721774418.0174108,consumer-5c4d4fb85b-x9ftd.membytes,273403904.0
1721774418.0193822,mirror-server-84d76565df-4k98m.cpuutil,464.151646
1721774418.0193822,mirror-server-84d76565df-4k98m.membytes,175.0
1721774418.0208082,sim-server.cpuutil,598.455888
1721774418.0208082,sim-server.membytes,1210019840.0
1721774419.0294347,consumer-5c4d4fb85b-x9ftd.cpuutil,718.766642
1721774419.0294347,consumer-5c4d4fb85b-x9ftd.membytes,273403904.0
1721774419.0315464,mirror-server-84d76565df-4k98m.cpuutil,464.151646
1721774419.0315464,mirror-server-84d76565df-4k98m.membytes,175.0
1721774419.0332336,sim-server.cpuutil,598.455888
1721774419.0332336,sim-server.membytes,1210019840.0
1721774420.0421655,consumer-5c4d4fb85b-x9ftd.cpuutil,718.766642
1721774420.0421655,consumer-5c4d4fb85b-x9ftd.membytes,273403904.0
1721774420.044632,mirror-server-84d76565df-4k98m.cpuutil,464.151646
1721774420.044632,mirror-server-84d76565df-4k98m.membytes,175.0
1721774420.0466068,sim-server.cpuutil,598.455888
1721774420.0466068,sim-server.membytes,1210019840.0
1721774421.0560038,consumer-5c4d4fb85b-x9ftd.cpuutil,718.766642
1721774421.0560038,consumer-5c4d4fb85b-x9ftd.membytes,273403904.0
1721774421.057985,mirror-server-84d76565df-4k98m.cpuutil,464.151646
1721774421.057985,mirror-server-84d76565df-4k98m.membytes,175.0
1721774421.0594935,sim-server.cpuutil,598.455888
1721774421.0594935,sim-server.membytes,1210019840.0
1721774422.0674675,consumer-5c4d4fb85b-x9ftd.cpuutil,718.766642
1721774422.0674675,consumer-5c4d4fb85b-x9ftd.membytes,273403904.0
1721774422.069606,mirror-server-84d76565df-4k98m.cpuutil,464.151646
1721774422.069606,mirror-server-84d76565df-4k98m.membytes,175.0
1721774422.0712357,sim-server.cpuutil,598.455888
1721774422.0712357,sim-server.membytes,1210019840.0
1721774423.079358,consumer-5c4d4fb85b-x9ftd.cpuutil,718.766642
1721774423.079358,consumer-5c4d4fb85b-x9ftd.membytes,273403904.0
1721774423.0817008,mirror-server-84d76565df-4k98m.cpuutil,464.151646
1721774423.0817008,mirror-server-84d76565df-4k98m.membytes,175.0
1721774423.0837011,sim-server.cpuutil,598.455888
1721774423.0837011,sim-server.membytes,1210019840.0
