time,sensor,value
1721858959.936807,consumer-5c4d4fb85b-gl7nl.cpuutil,477.067849
1721858959.936807,consumer-5c4d4fb85b-gl7nl.membytes,262676480.0
1721858959.9387114,mirror-server-84d76565df-845xf.cpuutil,453.492566
1721858959.9387114,mirror-server-84d76565df-845xf.membytes,193007616.0
1721858959.9400637,sim-server.cpuutil,549.019754
1721858959.9400637,sim-server.membytes,1209667584.0
1721858960.9537416,consumer-5c4d4fb85b-gl7nl.cpuutil,477.067849
1721858960.9537416,consumer-5c4d4fb85b-gl7nl.membytes,262676480.0
1721858960.9556544,mirror-server-84d76565df-845xf.cpuutil,453.492566
1721858960.9556544,mirror-server-84d76565df-845xf.membytes,193007616.0
1721858960.9570854,sim-server.cpuutil,549.019754
1721858960.9570854,sim-server.membytes,1209667584.0
1721858961.9660559,consumer-5c4d4fb85b-gl7nl.cpuutil,477.067849
1721858961.9660559,consumer-5c4d4fb85b-gl7nl.membytes,262676480.0
1721858961.968232,mirror-server-84d76565df-845xf.cpuutil,453.492566
1721858961.968232,mirror-server-84d76565df-845xf.membytes,193007616.0
1721858961.970018,sim-server.cpuutil,549.019754
1721858961.970018,sim-server.membytes,1209667584.0
1721858962.9785514,consumer-5c4d4fb85b-gl7nl.cpuutil,477.067849
1721858962.9785514,consumer-5c4d4fb85b-gl7nl.membytes,262676480.0
1721858962.9801593,mirror-server-84d76565df-845xf.cpuutil,453.492566
1721858962.9801593,mirror-server-84d76565df-845xf.membytes,193007616.0
1721858962.981386,sim-server.cpuutil,549.019754
1721858962.981386,sim-server.membytes,1209667584.0
1721858963.9893107,consumer-5c4d4fb85b-gl7nl.cpuutil,477.067849
1721858963.9893107,consumer-5c4d4fb85b-gl7nl.membytes,262676480.0
1721858963.991334,mirror-server-84d76565df-845xf.cpuutil,453.492566
1721858963.991334,mirror-server-84d76565df-845xf.membytes,193007616.0
1721858963.9929569,sim-server.cpuutil,549.019754
1721858963.9929569,sim-server.membytes,1209667584.0
1721858965.0020177,consumer-5c4d4fb85b-gl7nl.cpuutil,477.067849
