time,sensor,value
1723473746.3331797,69afd0ce-18c9-4699-8b26-bb8469b1cf1d.2.framesqueued,1.0
1723473760.279627,8307ef1e-1c99-49b4-9474-607d156f20f7.2.framesqueued,1.0
1723473760.2842808,8307ef1e-1c99-49b4-9474-607d156f20f7.2.framesqueued,2.0
1723473760.2847328,8307ef1e-1c99-49b4-9474-607d156f20f7.2.framesqueued,3.0
1723473760.285106,8307ef1e-1c99-49b4-9474-607d156f20f7.2.framesqueued,4.0
1723473760.2855992,8307ef1e-1c99-49b4-9474-607d156f20f7.2.framesqueued,5.0
1723473760.2862659,8307ef1e-1c99-49b4-9474-607d156f20f7.2.framesqueued,6.0
1723473760.2898376,8307ef1e-1c99-49b4-9474-607d156f20f7.2.framesqueued,7.0
1723473760.290618,8307ef1e-1c99-49b4-9474-607d156f20f7.2.framesqueued,8.0
1723473760.291993,8307ef1e-1c99-49b4-9474-607d156f20f7.2.framesqueued,9.0
1723473760.29243,8307ef1e-1c99-49b4-9474-607d156f20f7.2.framesqueued,10.0
1723473760.2975202,8307ef1e-1c99-49b4-9474-607d156f20f7.2.framesqueued,11.0
1723473760.2981684,8307ef1e-1c99-49b4-9474-607d156f20f7.2.framesqueued,12.0
1723473760.301463,8307ef1e-1c99-49b4-9474-607d156f20f7.2.framesqueued,13.0
1723473760.306431,8307ef1e-1c99-49b4-9474-607d156f20f7.2.framesqueued,14.0
1723473760.3118174,8307ef1e-1c99-49b4-9474-607d156f20f7.2.framesqueued,15.0
1723473760.3166633,8307ef1e-1c99-49b4-9474-607d156f20f7.2.framesqueued,16.0
1723473760.3230138,8307ef1e-1c99-49b4-9474-607d156f20f7.2.framesqueued,17.0
1723473760.3281648,8307ef1e-1c99-49b4-9474-607d156f20f7.2.framesqueued,18.0
1723473760.3332179,8307ef1e-1c99-49b4-9474-607d156f20f7.2.framesqueued,19.0
1723473760.3381093,8307ef1e-1c99-49b4-9474-607d156f20f7.2.framesqueued,20.0
1723473760.343135,8307ef1e-1c99-49b4-9474-607d156f20f7.2.framesqueued,21.0
1723473760.3481317,8307ef1e-1c99-49b4-9474-607d156f20f7.2.framesqueued,22.0
1723473760.3531582,8307ef1e-1c99-49b4-9474-607d156f20f7.2.framesqueued,23.0
1723473760.358151,8307ef1e-1c99-49b4-9474-607d156f20f7.2.framesqueued,24.0
1723473760.3631432,8307ef1e-1c99-49b4-9474-607d156f20f7.2.framesqueued,25.0
1723473760.3680425,8307ef1e-1c99-49b4-9474-607d156f20f7.2.framesqueued,26.0
1723473760.3732395,8307ef1e-1c99-49b4-9474-607d156f20f7.2.framesqueued,27.0
1723473760.378207,8307ef1e-1c99-49b4-9474-607d156f20f7.2.framesqueued,28.0
1723473760.3832965,8307ef1e-1c99-49b4-9474-607d156f20f7.2.framesqueued,29.0
1723473760.3883305,8307ef1e-1c99-49b4-9474-607d156f20f7.2.framesqueued,30.0
1723473760.3931162,8307ef1e-1c99-49b4-9474-607d156f20f7.2.framesqueued,31.0
1723473760.3981032,8307ef1e-1c99-49b4-9474-607d156f20f7.2.framesqueued,32.0
1723473760.4031723,8307ef1e-1c99-49b4-9474-607d156f20f7.2.framesqueued,33.0
1723473760.4081187,8307ef1e-1c99-49b4-9474-607d156f20f7.2.framesqueued,34.0
1723473760.4131215,8307ef1e-1c99-49b4-9474-607d156f20f7.2.framesqueued,35.0
1723473760.4182692,8307ef1e-1c99-49b4-9474-607d156f20f7.2.framesqueued,36.0
1723473760.4232304,8307ef1e-1c99-49b4-9474-607d156f20f7.2.framesqueued,37.0
1723473760.4287949,8307ef1e-1c99-49b4-9474-607d156f20f7.2.framesqueued,38.0
1723473760.433723,8307ef1e-1c99-49b4-9474-607d156f20f7.2.framesqueued,39.0
