time,sensor,value
1724100206.8109808,daemon.tick,1.0
1724100207.0798042,mirror-server-75cd876d75-74sth.cpuutil,54.996423
1724100207.0798042,mirror-server-75cd876d75-74sth.membytes,155484160.0
1724100207.0815701,sim-server.cpuutil,119.658626
1724100207.0815701,sim-server.membytes,1211219968.0
1724100207.8109612,daemon.tick,1.0
1724100208.091301,mirror-server-75cd876d75-74sth.cpuutil,54.996423
1724100208.091301,mirror-server-75cd876d75-74sth.membytes,155484160.0
1724100208.0930831,sim-server.cpuutil,119.658626
1724100208.0930831,sim-server.membytes,1211219968.0
1724100208.8107367,daemon.tick,1.0
1724100209.1023252,mirror-server-75cd876d75-74sth.cpuutil,54.996423
1724100209.1023252,mirror-server-75cd876d75-74sth.membytes,155484160.0
1724100209.1040924,sim-server.cpuutil,119.658626
1724100209.1040924,sim-server.membytes,1211219968.0
1724100209.8106842,daemon.tick,1.0
1724100210.113028,mirror-server-75cd876d75-74sth.cpuutil,54.996423
1724100210.113028,mirror-server-75cd876d75-74sth.membytes,155484160.0
1724100210.1146975,sim-server.cpuutil,119.658626
1724100210.1146975,sim-server.membytes,1211219968.0
1724100210.8112078,daemon.tick,1.0
1724100211.1281989,mirror-server-75cd876d75-74sth.cpuutil,54.996423
1724100211.1281989,mirror-server-75cd876d75-74sth.membytes,155484160.0
1724100211.1308615,sim-server.cpuutil,119.658626
1724100211.1308615,sim-server.membytes,1211219968.0
1724100211.8114932,daemon.tick,1.0
1724100212.1408534,mirror-server-75cd876d75-74sth.cpuutil,54.996423
1724100212.1408534,mirror-server-75cd876d75-74sth.membytes,155484160.0
1724100212.1424878,sim-server.cpuutil,119.658626
1724100212.1424878,sim-server.membytes,1211219968.0
1724100212.8112738,daemon.tick,1.0
1724100213.152338,mirror-server-75cd876d75-74sth.cpuutil,54.996423
1724100213.152338,mirror-server-75cd876d75-74sth.membytes,155484160.0
1724100213.8109648,daemon.tick,1.0
1724100214.161717,mirror-server-75cd876d75-74sth.cpuutil,57.95025
1724100214.161717,mirror-server-75cd876d75-74sth.membytes,165003264.0
1724100214.8105934,daemon.tick,1.0
1724100215.1769426,mirror-server-75cd876d75-74sth.cpuutil,57.95025
1724100215.1769426,mirror-server-75cd876d75-74sth.membytes,165003264.0
1724100215.8106127,daemon.tick,1.0
1724100216.1856205,mirror-server-75cd876d75-74sth.cpuutil,57.95025
1724100216.1856205,mirror-server-75cd876d75-74sth.membytes,165003264.0
1724100216.8109279,daemon.tick,1.0
1724100217.1948762,mirror-server-75cd876d75-74sth.cpuutil,57.95025
1724100217.1948762,mirror-server-75cd876d75-74sth.membytes,165003264.0
1724100217.8109317,daemon.tick,1.0
1724100218.2040403,mirror-server-75cd876d75-74sth.cpuutil,57.95025
1724100218.2040403,mirror-server-75cd876d75-74sth.membytes,165003264.0
1724100218.8105743,daemon.tick,1.0
1724100219.213275,mirror-server-75cd876d75-74sth.cpuutil,57.95025
1724100219.213275,mirror-server-75cd876d75-74sth.membytes,165003264.0
1724100219.8109236,daemon.tick,1.0
1724100220.2227879,mirror-server-75cd876d75-74sth.cpuutil,57.95025
1724100220.2227879,mirror-server-75cd876d75-74sth.membytes,165003264.0
1724100220.8113956,daemon.tick,1.0
1724100221.2353334,mirror-server-75cd876d75-74sth.cpuutil,57.95025
1724100221.2353334,mirror-server-75cd876d75-74sth.membytes,165003264.0
1724100221.8109422,daemon.tick,1.0
1724100222.2447803,mirror-server-75cd876d75-74sth.cpuutil,57.95025
1724100222.2447803,mirror-server-75cd876d75-74sth.membytes,165003264.0
1724100222.8109498,daemon.tick,1.0
1724100223.2536583,mirror-server-75cd876d75-74sth.cpuutil,57.95025
1724100223.2536583,mirror-server-75cd876d75-74sth.membytes,165003264.0
1724100223.810954,daemon.tick,1.0
1724100224.2633588,mirror-server-75cd876d75-74sth.cpuutil,57.95025
1724100224.2633588,mirror-server-75cd876d75-74sth.membytes,165003264.0
1724100224.8111732,daemon.tick,1.0
1724100225.2781415,mirror-server-75cd876d75-74sth.cpuutil,57.95025
1724100225.2781415,mirror-server-75cd876d75-74sth.membytes,165003264.0
1724100225.8108327,daemon.tick,1.0
1724100226.2874897,mirror-server-75cd876d75-74sth.cpuutil,57.95025
1724100226.2874897,mirror-server-75cd876d75-74sth.membytes,165003264.0
1724100226.8111198,daemon.tick,1.0
1724100227.2965517,mirror-server-75cd876d75-74sth.cpuutil,57.95025
1724100227.2965517,mirror-server-75cd876d75-74sth.membytes,165003264.0
1724100227.8109667,daemon.tick,1.0
1724100228.3062055,mirror-server-75cd876d75-74sth.cpuutil,57.95025
1724100228.3062055,mirror-server-75cd876d75-74sth.membytes,165003264.0
1724100228.8109438,daemon.tick,1.0
1724100229.315535,mirror-server-75cd876d75-74sth.cpuutil,0.673694
1724100229.315535,mirror-server-75cd876d75-74sth.membytes,164945920.0
1724100229.811184,daemon.tick,1.0
