time,sensor,value
1724346802.527975,consumer-677689b977-r5bsp.cpuutil,2.736004
1724346802.527975,consumer-677689b977-r5bsp.membytes,259072000.0
1724346802.529632,consumer-677689b977-wj2zp.cpuutil,2.560829
1724346802.529632,consumer-677689b977-wj2zp.membytes,321380352.0
1724346802.531061,mirror-server-75cd876d75-86dkp.cpuutil,0.217403
1724346802.531061,mirror-server-75cd876d75-86dkp.membytes,414371840.0
1724346803.216669,daemon.tick,1.0
1724346803.540047,consumer-677689b977-r5bsp.cpuutil,2.736004
1724346803.540047,consumer-677689b977-r5bsp.membytes,259072000.0
1724346803.5417085,consumer-677689b977-wj2zp.cpuutil,2.560829
1724346803.5417085,consumer-677689b977-wj2zp.membytes,321380352.0
1724346803.543226,mirror-server-75cd876d75-86dkp.cpuutil,0.217403
1724346803.543226,mirror-server-75cd876d75-86dkp.membytes,414371840.0
1724346804.2166538,daemon.tick,1.0
1724346804.552613,consumer-677689b977-r5bsp.cpuutil,2.736004
1724346804.552613,consumer-677689b977-r5bsp.membytes,259072000.0
1724346804.5542974,consumer-677689b977-wj2zp.cpuutil,2.560829
1724346804.5542974,consumer-677689b977-wj2zp.membytes,321380352.0
1724346804.5557253,mirror-server-75cd876d75-86dkp.cpuutil,0.217403
1724346804.5557253,mirror-server-75cd876d75-86dkp.membytes,414371840.0
1724346805.2171292,daemon.tick,1.0
1724346805.571,consumer-677689b977-r5bsp.cpuutil,2.736004
1724346805.571,consumer-677689b977-r5bsp.membytes,259072000.0
1724346805.5726984,consumer-677689b977-wj2zp.cpuutil,2.560829
1724346805.5726984,consumer-677689b977-wj2zp.membytes,321380352.0
1724346805.5741038,mirror-server-75cd876d75-86dkp.cpuutil,0.217403
1724346805.5741038,mirror-server-75cd876d75-86dkp.membytes,414371840.0
1724346806.2175698,daemon.tick,1.0
1724346806.5839353,consumer-677689b977-r5bsp.cpuutil,2.736004
1724346806.5839353,consumer-677689b977-r5bsp.membytes,259072000.0
1724346806.5857275,consumer-677689b977-wj2zp.cpuutil,2.560829
1724346806.5857275,consumer-677689b977-wj2zp.membytes,321380352.0
1724346806.5873096,mirror-server-75cd876d75-86dkp.cpuutil,0.217403
1724346806.5873096,mirror-server-75cd876d75-86dkp.membytes,414371840.0
1724346807.2167144,daemon.tick,1.0
1724346807.5962117,consumer-677689b977-r5bsp.cpuutil,2.736004
1724346807.5962117,consumer-677689b977-r5bsp.membytes,259072000.0
