time,sensor,value
1722218466.0520205,ptychonn.2.framesqueued,1.0
1722218466.0563512,ptychonn.2.framesqueued,2.0
1722218466.0567698,ptychonn.2.framesqueued,3.0
1722218466.0572312,ptychonn.2.framesqueued,4.0
1722218466.0579832,ptychonn.2.framesqueued,5.0
1722218466.0586104,ptychonn.2.framesqueued,6.0
1722218466.0592983,ptychonn.2.framesqueued,7.0
1722218466.0727766,ptychonn.2.framesqueued,8.0
1722218479.5361907,ptychonn.2.framesqueued,1.0
1722218479.5401764,ptychonn.2.framesqueued,2.0
1722218479.5406344,ptychonn.2.framesqueued,3.0
1722218479.5409584,ptychonn.2.framesqueued,4.0
1722218479.5416636,ptychonn.2.framesqueued,5.0
1722218479.5420501,ptychonn.2.framesqueued,6.0
1722218479.5427427,ptychonn.2.framesqueued,7.0
1722218479.5431895,ptychonn.2.framesqueued,8.0
1722218479.543594,ptychonn.2.framesqueued,9.0
1722218479.6315355,ptychonn.2.framesqueued,10.0
1722218508.565341,ptychonn.2.framesqueued,1.0
1722218508.5692146,ptychonn.2.framesqueued,2.0
1722218508.569608,ptychonn.2.framesqueued,3.0
1722218508.5702245,ptychonn.2.framesqueued,4.0
1722218508.5721557,ptychonn.2.framesqueued,5.0
1722218508.5835133,ptychonn.2.framesqueued,6.0
1722218508.5845525,ptychonn.2.framesqueued,7.0
1722218508.5851266,ptychonn.2.framesqueued,8.0
