time,sensor,value
1724087881.958397,69d88e92-497f-4bb7-a638-bd1a84670a44.2.framesqueued,1.0
1724087882.0564694,69d88e92-497f-4bb7-a638-bd1a84670a44.2.framesqueued,2.0
1724087882.05746,69d88e92-497f-4bb7-a638-bd1a84670a44.2.framesqueued,3.0
1724087882.0580308,69d88e92-497f-4bb7-a638-bd1a84670a44.2.framesqueued,4.0
1724087882.0586376,69d88e92-497f-4bb7-a638-bd1a84670a44.2.framesqueued,5.0
1724087882.0592153,69d88e92-497f-4bb7-a638-bd1a84670a44.2.framesqueued,6.0
1724087882.0620742,69d88e92-497f-4bb7-a638-bd1a84670a44.2.framesqueued,7.0
1724087882.062661,69d88e92-497f-4bb7-a638-bd1a84670a44.2.framesqueued,8.0
1724087882.156195,69d88e92-497f-4bb7-a638-bd1a84670a44.2.framesqueued,9.0
1724087882.3591342,69d88e92-497f-4bb7-a638-bd1a84670a44.2.framesqueued,10.0
1724087882.3609462,69d88e92-497f-4bb7-a638-bd1a84670a44.2.framesqueued,11.0
1724087882.3617532,69d88e92-497f-4bb7-a638-bd1a84670a44.2.framesqueued,12.0
1724087882.3625019,69d88e92-497f-4bb7-a638-bd1a84670a44.2.framesqueued,13.0
1724087882.4554331,69d88e92-497f-4bb7-a638-bd1a84670a44.2.framesqueued,14.0
1724087882.4563415,69d88e92-497f-4bb7-a638-bd1a84670a44.2.framesqueued,15.0
1724087882.4571888,69d88e92-497f-4bb7-a638-bd1a84670a44.2.framesqueued,16.0
1724087882.4582822,69d88e92-497f-4bb7-a638-bd1a84670a44.2.framesqueued,17.0
1724087882.5559413,69d88e92-497f-4bb7-a638-bd1a84670a44.2.framesqueued,18.0
1724087882.5569808,69d88e92-497f-4bb7-a638-bd1a84670a44.2.framesqueued,19.0
1724087885.9597814,69d88e92-497f-4bb7-a638-bd1a84670a44.2.framesqueued,20.0
1724087885.961175,69d88e92-497f-4bb7-a638-bd1a84670a44.2.framesqueued,21.0
1724087885.9620702,69d88e92-497f-4bb7-a638-bd1a84670a44.2.framesqueued,22.0
1724087886.05516,69d88e92-497f-4bb7-a638-bd1a84670a44.2.framesqueued,23.0
1724087886.056131,69d88e92-497f-4bb7-a638-bd1a84670a44.2.framesqueued,24.0
1724087886.0588365,69d88e92-497f-4bb7-a638-bd1a84670a44.2.framesqueued,25.0
1724087886.059797,69d88e92-497f-4bb7-a638-bd1a84670a44.2.framesqueued,26.0
1724087886.1553693,69d88e92-497f-4bb7-a638-bd1a84670a44.2.framesqueued,27.0
1724087886.157406,69d88e92-497f-4bb7-a638-bd1a84670a44.2.framesqueued,28.0
1724087886.158367,69d88e92-497f-4bb7-a638-bd1a84670a44.2.framesqueued,29.0
1724087886.1592395,69d88e92-497f-4bb7-a638-bd1a84670a44.2.framesqueued,30.0
1724087886.1601067,69d88e92-497f-4bb7-a638-bd1a84670a44.2.framesqueued,31.0
