time,sensor,value
1723497070.3972251,903d7d4b-683a-4e39-9bfb-1413a3a95c28.2.framesqueued,1.0
1723497070.4010108,903d7d4b-683a-4e39-9bfb-1413a3a95c28.2.framesqueued,2.0
1723497070.402924,903d7d4b-683a-4e39-9bfb-1413a3a95c28.2.framesqueued,1.0
1723497070.4050305,903d7d4b-683a-4e39-9bfb-1413a3a95c28.2.framesqueued,0.0
1723497070.4054208,903d7d4b-683a-4e39-9bfb-1413a3a95c28.2.framesqueued,1.0
1723497070.4076576,903d7d4b-683a-4e39-9bfb-1413a3a95c28.2.framesqueued,0.0
1723497070.4100606,903d7d4b-683a-4e39-9bfb-1413a3a95c28.2.framesqueued,1.0
1723497070.412097,903d7d4b-683a-4e39-9bfb-1413a3a95c28.2.framesqueued,0.0
1723497070.4149473,903d7d4b-683a-4e39-9bfb-1413a3a95c28.2.framesqueued,1.0
1723497070.4169981,903d7d4b-683a-4e39-9bfb-1413a3a95c28.2.framesqueued,0.0
1723497070.419967,903d7d4b-683a-4e39-9bfb-1413a3a95c28.2.framesqueued,1.0
1723497070.4220815,903d7d4b-683a-4e39-9bfb-1413a3a95c28.2.framesqueued,0.0
1723497070.4249492,903d7d4b-683a-4e39-9bfb-1413a3a95c28.2.framesqueued,1.0
1723497070.4270961,903d7d4b-683a-4e39-9bfb-1413a3a95c28.2.framesqueued,0.0
1723497070.4300003,903d7d4b-683a-4e39-9bfb-1413a3a95c28.2.framesqueued,1.0
1723497070.4320724,903d7d4b-683a-4e39-9bfb-1413a3a95c28.2.framesqueued,0.0
1723497070.4352992,903d7d4b-683a-4e39-9bfb-1413a3a95c28.2.framesqueued,1.0
1723497070.4401925,903d7d4b-683a-4e39-9bfb-1413a3a95c28.2.framesqueued,2.0
1723497070.4591384,903d7d4b-683a-4e39-9bfb-1413a3a95c28.2.framesqueued,3.0
1723497070.4595087,903d7d4b-683a-4e39-9bfb-1413a3a95c28.2.framesqueued,4.0
1723497070.459849,903d7d4b-683a-4e39-9bfb-1413a3a95c28.2.framesqueued,5.0
1723497070.4752533,903d7d4b-683a-4e39-9bfb-1413a3a95c28.2.framesqueued,6.0
1723497070.4756072,903d7d4b-683a-4e39-9bfb-1413a3a95c28.2.framesqueued,7.0
1723497070.475878,903d7d4b-683a-4e39-9bfb-1413a3a95c28.2.framesqueued,8.0
1723497070.4793038,903d7d4b-683a-4e39-9bfb-1413a3a95c28.2.framesqueued,9.0
1723497072.405429,9d8adc65-11e6-4153-80ce-cc43b4d6d57f.2.framesqueued,1.0
1723497072.410618,9d8adc65-11e6-4153-80ce-cc43b4d6d57f.2.framesqueued,2.0
1723497072.4224854,9d8adc65-11e6-4153-80ce-cc43b4d6d57f.2.framesqueued,3.0
1723497072.4234905,9d8adc65-11e6-4153-80ce-cc43b4d6d57f.2.framesqueued,4.0
1723497072.6084664,9d8adc65-11e6-4153-80ce-cc43b4d6d57f.2.framesqueued,5.0
1723497072.6092153,9d8adc65-11e6-4153-80ce-cc43b4d6d57f.2.framesqueued,6.0
1723497072.6097896,9d8adc65-11e6-4153-80ce-cc43b4d6d57f.2.framesqueued,7.0
1723497072.6103926,9d8adc65-11e6-4153-80ce-cc43b4d6d57f.2.framesqueued,8.0
1723497072.6109097,9d8adc65-11e6-4153-80ce-cc43b4d6d57f.2.framesqueued,9.0
1723497072.6113749,9d8adc65-11e6-4153-80ce-cc43b4d6d57f.2.framesqueued,10.0
1723497072.6118329,9d8adc65-11e6-4153-80ce-cc43b4d6d57f.2.framesqueued,11.0
1723497072.6122818,9d8adc65-11e6-4153-80ce-cc43b4d6d57f.2.framesqueued,12.0
1723497072.6127439,9d8adc65-11e6-4153-80ce-cc43b4d6d57f.2.framesqueued,13.0
1723497072.6131973,9d8adc65-11e6-4153-80ce-cc43b4d6d57f.2.framesqueued,14.0
1723497072.613658,9d8adc65-11e6-4153-80ce-cc43b4d6d57f.2.framesqueued,15.0
1723497072.6142774,9d8adc65-11e6-4153-80ce-cc43b4d6d57f.2.framesqueued,16.0
1723497072.6151822,9d8adc65-11e6-4153-80ce-cc43b4d6d57f.2.framesqueued,17.0
1723497072.6160593,9d8adc65-11e6-4153-80ce-cc43b4d6d57f.2.framesqueued,18.0
1723497072.6165004,9d8adc65-11e6-4153-80ce-cc43b4d6d57f.2.framesqueued,19.0
1723497072.6169746,9d8adc65-11e6-4153-80ce-cc43b4d6d57f.2.framesqueued,20.0
1723497072.6173923,9d8adc65-11e6-4153-80ce-cc43b4d6d57f.2.framesqueued,21.0
1723497072.6177838,9d8adc65-11e6-4153-80ce-cc43b4d6d57f.2.framesqueued,22.0
1723497072.6181781,9d8adc65-11e6-4153-80ce-cc43b4d6d57f.2.framesqueued,23.0
1723497072.618569,9d8adc65-11e6-4153-80ce-cc43b4d6d57f.2.framesqueued,24.0
1723497072.6189947,9d8adc65-11e6-4153-80ce-cc43b4d6d57f.2.framesqueued,25.0
1723497072.6194055,9d8adc65-11e6-4153-80ce-cc43b4d6d57f.2.framesqueued,26.0
1723497072.6198738,9d8adc65-11e6-4153-80ce-cc43b4d6d57f.2.framesqueued,27.0
1723497072.6205788,9d8adc65-11e6-4153-80ce-cc43b4d6d57f.2.framesqueued,28.0
1723497072.6209776,9d8adc65-11e6-4153-80ce-cc43b4d6d57f.2.framesqueued,29.0
1723497072.6213653,9d8adc65-11e6-4153-80ce-cc43b4d6d57f.2.framesqueued,30.0
1723497072.62177,9d8adc65-11e6-4153-80ce-cc43b4d6d57f.2.framesqueued,31.0
1723497072.6221707,9d8adc65-11e6-4153-80ce-cc43b4d6d57f.2.framesqueued,32.0
1723497072.6226401,9d8adc65-11e6-4153-80ce-cc43b4d6d57f.2.framesqueued,33.0
1723497072.6231499,9d8adc65-11e6-4153-80ce-cc43b4d6d57f.2.framesqueued,34.0
1723497072.6235347,9d8adc65-11e6-4153-80ce-cc43b4d6d57f.2.framesqueued,35.0
1723497072.6239398,9d8adc65-11e6-4153-80ce-cc43b4d6d57f.2.framesqueued,36.0
1723497072.6243284,9d8adc65-11e6-4153-80ce-cc43b4d6d57f.2.framesqueued,37.0
1723497072.6247246,9d8adc65-11e6-4153-80ce-cc43b4d6d57f.2.framesqueued,38.0
1723497072.6251183,9d8adc65-11e6-4153-80ce-cc43b4d6d57f.2.framesqueued,39.0
1723497072.6255136,9d8adc65-11e6-4153-80ce-cc43b4d6d57f.2.framesqueued,40.0
