time,sensor,value
1724088228.2609444,bed0f5d3-a610-475c-b54d-de545b38e948.2.framesqueued,1.0
1724088228.3565845,bed0f5d3-a610-475c-b54d-de545b38e948.2.framesqueued,2.0
1724088228.3574183,bed0f5d3-a610-475c-b54d-de545b38e948.2.framesqueued,3.0
1724088228.3580024,bed0f5d3-a610-475c-b54d-de545b38e948.2.framesqueued,4.0
1724088228.3587177,bed0f5d3-a610-475c-b54d-de545b38e948.2.framesqueued,5.0
1724088228.3593426,bed0f5d3-a610-475c-b54d-de545b38e948.2.framesqueued,6.0
1724088228.3599555,bed0f5d3-a610-475c-b54d-de545b38e948.2.framesqueued,7.0
1724088228.3605466,bed0f5d3-a610-475c-b54d-de545b38e948.2.framesqueued,8.0
1724088228.361237,bed0f5d3-a610-475c-b54d-de545b38e948.2.framesqueued,9.0
1724088228.3618252,bed0f5d3-a610-475c-b54d-de545b38e948.2.framesqueued,10.0
1724088228.362516,bed0f5d3-a610-475c-b54d-de545b38e948.2.framesqueued,11.0
1724088228.3637645,bed0f5d3-a610-475c-b54d-de545b38e948.2.framesqueued,12.0
1724088228.455537,bed0f5d3-a610-475c-b54d-de545b38e948.2.framesqueued,13.0
1724088228.4571686,bed0f5d3-a610-475c-b54d-de545b38e948.2.framesqueued,14.0
1724088228.5596569,bed0f5d3-a610-475c-b54d-de545b38e948.2.framesqueued,15.0
1724088228.560927,bed0f5d3-a610-475c-b54d-de545b38e948.2.framesqueued,16.0
1724088228.561772,bed0f5d3-a610-475c-b54d-de545b38e948.2.framesqueued,17.0
1724088228.5625036,bed0f5d3-a610-475c-b54d-de545b38e948.2.framesqueued,18.0
1724088228.6555674,bed0f5d3-a610-475c-b54d-de545b38e948.2.framesqueued,19.0
1724088228.656651,bed0f5d3-a610-475c-b54d-de545b38e948.2.framesqueued,20.0
1724088228.657512,bed0f5d3-a610-475c-b54d-de545b38e948.2.framesqueued,21.0
1724088228.6585672,bed0f5d3-a610-475c-b54d-de545b38e948.2.framesqueued,22.0
1724088231.0583408,bed0f5d3-a610-475c-b54d-de545b38e948.2.framesqueued,23.0
1724088231.059545,bed0f5d3-a610-475c-b54d-de545b38e948.2.framesqueued,24.0
1724088231.06179,bed0f5d3-a610-475c-b54d-de545b38e948.2.framesqueued,25.0
1724088231.0629427,bed0f5d3-a610-475c-b54d-de545b38e948.2.framesqueued,26.0
1724088231.15584,bed0f5d3-a610-475c-b54d-de545b38e948.2.framesqueued,27.0
1724088231.1567748,bed0f5d3-a610-475c-b54d-de545b38e948.2.framesqueued,28.0
1724088231.1576276,bed0f5d3-a610-475c-b54d-de545b38e948.2.framesqueued,29.0
1724088231.1585302,bed0f5d3-a610-475c-b54d-de545b38e948.2.framesqueued,30.0
