time,sensor,value
1724088229.9185207,mirror-server-75cd876d75-h66v2.cpuutil,25.152654
1724088229.9185207,mirror-server-75cd876d75-h66v2.membytes,147083264.0
1724088229.9205287,sim-server.cpuutil,74.038029
1724088229.9205287,sim-server.membytes,1335685120.0
1724088229.923397,mirror-server-75cd876d75-h66v2.cpuutil,25.152654
1724088229.923397,mirror-server-75cd876d75-h66v2.membytes,147083264.0
1724088229.92498,sim-server.cpuutil,74.038029
1724088229.92498,sim-server.membytes,1335685120.0
1724088230.9303277,mirror-server-75cd876d75-h66v2.cpuutil,25.152654
1724088230.9303277,mirror-server-75cd876d75-h66v2.membytes,147083264.0
1724088230.932229,sim-server.cpuutil,74.038029
1724088230.932229,sim-server.membytes,1335685120.0
1724088231.9417336,mirror-server-75cd876d75-h66v2.cpuutil,25.152654
1724088231.9417336,mirror-server-75cd876d75-h66v2.membytes,147083264.0
1724088231.9435685,sim-server.cpuutil,74.038029
1724088231.9435685,sim-server.membytes,1335685120.0
1724088232.9580183,mirror-server-75cd876d75-h66v2.cpuutil,25.152654
1724088232.9580183,mirror-server-75cd876d75-h66v2.membytes,147083264.0
1724088232.959897,sim-server.cpuutil,74.038029
1724088232.959897,sim-server.membytes,1335685120.0
1724088233.969833,mirror-server-75cd876d75-h66v2.cpuutil,25.152654
1724088233.969833,mirror-server-75cd876d75-h66v2.membytes,147083264.0
1724088233.9714463,sim-server.cpuutil,74.038029
1724088233.9714463,sim-server.membytes,1335685120.0
1724088234.981257,mirror-server-75cd876d75-h66v2.cpuutil,25.152654
1724088234.981257,mirror-server-75cd876d75-h66v2.membytes,147083264.0
1724088234.9830418,sim-server.cpuutil,74.038029
1724088234.9830418,sim-server.membytes,1335685120.0
1724088235.993065,mirror-server-75cd876d75-h66v2.cpuutil,25.152654
1724088235.993065,mirror-server-75cd876d75-h66v2.membytes,147083264.0
1724088235.9947567,sim-server.cpuutil,74.038029
1724088235.9947567,sim-server.membytes,1335685120.0
1724088237.0043886,mirror-server-75cd876d75-h66v2.cpuutil,25.152654
1724088237.0043886,mirror-server-75cd876d75-h66v2.membytes,147083264.0
1724088237.0060387,sim-server.cpuutil,74.038029
1724088237.0060387,sim-server.membytes,1335685120.0
1724088238.015627,mirror-server-75cd876d75-h66v2.cpuutil,25.152654
1724088238.015627,mirror-server-75cd876d75-h66v2.membytes,147083264.0
1724088238.0173578,sim-server.cpuutil,74.038029
