time,sensor,value
1722216690.578727,sim-server.cpuutil,652.913009
1722216690.578727,sim-server.membytes,1208803328.0
1722216691.5892966,sim-server.cpuutil,652.913009
1722216691.5892966,sim-server.membytes,1208803328.0
1722216692.5974486,sim-server.cpuutil,652.913009
1722216692.5974486,sim-server.membytes,1208803328.0
1722216693.6054535,sim-server.cpuutil,652.913009
1722216693.6054535,sim-server.membytes,1208803328.0
1722216694.6138237,sim-server.cpuutil,652.913009
1722216694.6138237,sim-server.membytes,1208803328.0
1722216695.6239665,sim-server.cpuutil,652.913009
1722216695.6239665,sim-server.membytes,1208803328.0
1722216696.6374977,sim-server.cpuutil,652.913009
1722216696.6374977,sim-server.membytes,1208803328.0
1722216697.6464276,sim-server.cpuutil,652.913009
1722216697.6464276,sim-server.membytes,1208803328.0
1722216698.6558657,sim-server.cpuutil,652.913009
1722216698.6558657,sim-server.membytes,1208803328.0
1722216699.6650188,sim-server.cpuutil,652.913009
1722216699.6650188,sim-server.membytes,1208803328.0
1722216700.6746664,sim-server.cpuutil,652.913009
1722216700.6746664,sim-server.membytes,1208803328.0
1722216701.6844664,sim-server.cpuutil,652.913009
1722216701.6844664,sim-server.membytes,1208803328.0
1722216702.6945024,sim-server.cpuutil,652.913009
1722216702.6945024,sim-server.membytes,1208803328.0
1722216703.703353,sim-server.cpuutil,652.913009
1722216703.703353,sim-server.membytes,1208803328.0
1722216704.7128356,sim-server.cpuutil,652.913009
1722216704.7128356,sim-server.membytes,1208803328.0
1722216705.7227647,consumer-5c4d4fb85b-5qcjj.cpuutil,722.018906
1722216705.7227647,consumer-5c4d4fb85b-5qcjj.membytes,462823424.0
1722216705.7247458,mirror-server-84d76565df-k9kfw.cpuutil,365.206502
1722216705.7247458,mirror-server-84d76565df-k9kfw.membytes,201924608.0
1722216705.7268615,sim-server.cpuutil,404.602387
1722216705.7268615,sim-server.membytes,1211199488.0
1722216706.7386415,consumer-5c4d4fb85b-5qcjj.cpuutil,722.018906
1722216706.7386415,consumer-5c4d4fb85b-5qcjj.membytes,462823424.0
