time,sensor,value
1721968871.0519354,ptychonn.2.framesqueued,1.0
1721968871.0574093,ptychonn.2.framesqueued,0.0
1721968871.0578153,ptychonn.2.framesqueued,1.0
1721968871.0604305,ptychonn.2.framesqueued,0.0
1721968871.063343,ptychonn.2.framesqueued,1.0
1721968871.0658746,ptychonn.2.framesqueued,0.0
1721968871.0701337,ptychonn.2.framesqueued,1.0
1721968871.0730255,ptychonn.2.framesqueued,0.0
1721968871.076679,ptychonn.2.framesqueued,1.0
1721968871.0791702,ptychonn.2.framesqueued,0.0
1721968871.0833123,ptychonn.2.framesqueued,1.0
1721968871.0855947,ptychonn.2.framesqueued,0.0
1721968871.089979,ptychonn.2.framesqueued,1.0
1721968871.0922806,ptychonn.2.framesqueued,0.0
1721968871.096627,ptychonn.2.framesqueued,1.0
1721968871.0990129,ptychonn.2.framesqueued,0.0
1721968871.1033738,ptychonn.2.framesqueued,1.0
1721968871.1100857,ptychonn.2.framesqueued,2.0
1721968871.1295054,ptychonn.2.framesqueued,3.0
1721968871.1435578,ptychonn.2.framesqueued,4.0
1721968871.1442795,ptychonn.2.framesqueued,5.0
1721968871.1446843,ptychonn.2.framesqueued,6.0
1721968871.1450627,ptychonn.2.framesqueued,7.0
1721968871.1508982,ptychonn.2.framesqueued,8.0
1721968871.1584253,ptychonn.2.framesqueued,9.0
1721968871.166292,ptychonn.2.framesqueued,10.0
1721968871.1709025,ptychonn.2.framesqueued,11.0
1721968871.1876528,ptychonn.2.framesqueued,12.0
1721968871.1882808,ptychonn.2.framesqueued,13.0
1721968871.190869,ptychonn.2.framesqueued,14.0
1721968871.197577,ptychonn.2.framesqueued,15.0
1721968871.2040024,ptychonn.2.framesqueued,16.0
1721968871.2108767,ptychonn.2.framesqueued,17.0
1721968871.2173772,ptychonn.2.framesqueued,18.0
1721968871.2238307,ptychonn.2.framesqueued,19.0
1721968871.2306323,ptychonn.2.framesqueued,20.0
1721968871.237243,ptychonn.2.framesqueued,21.0
1721968871.243848,ptychonn.2.framesqueued,22.0
1721968871.2476304,ptychonn.2.batchesprocessed.total,1.0
1721968871.2478075,ptychonn.2.framesprocessed.total,8.0
1721968871.2478538,ptychonn.2.inferTime.total,0.10479187965393066
1721968871.248791,ptychonn.2.framesqueued,21.0
1721968871.2503254,ptychonn.2.framesqueued,20.0
