time,sensor,value
1723472620.5880158,consumer-c996d9b5c-4h6ng.cpuutil,48.777617
1723472620.5880158,consumer-c996d9b5c-4h6ng.membytes,30162944.0
1723472620.590486,mirror-server-75cd876d75-lhhtb.cpuutil,389.077832
1723472620.590486,mirror-server-75cd876d75-lhhtb.membytes,203964416.0
1723472620.592086,sim-server.cpuutil,585.34903
1723472620.592086,sim-server.membytes,1210138624.0
1723472621.6053321,consumer-c996d9b5c-4h6ng.cpuutil,48.777617
1723472621.6053321,consumer-c996d9b5c-4h6ng.membytes,30162944.0
1723472621.607567,mirror-server-75cd876d75-lhhtb.cpuutil,389.077832
1723472621.607567,mirror-server-75cd876d75-lhhtb.membytes,203964416.0
1723472621.60947,sim-server.cpuutil,585.34903
1723472621.60947,sim-server.membytes,1210138624.0
1723472622.6187184,consumer-c996d9b5c-4h6ng.cpuutil,48.777617
1723472622.6187184,consumer-c996d9b5c-4h6ng.membytes,30162944.0
1723472622.620769,mirror-server-75cd876d75-lhhtb.cpuutil,389.077832
1723472622.620769,mirror-server-75cd876d75-lhhtb.membytes,203964416.0
1723472622.6223414,sim-server.cpuutil,585.34903
1723472622.6223414,sim-server.membytes,1210138624.0
1723472623.6302314,consumer-c996d9b5c-4h6ng.cpuutil,48.777617
1723472623.6302314,consumer-c996d9b5c-4h6ng.membytes,30162944.0
1723472623.6320632,mirror-server-75cd876d75-lhhtb.cpuutil,389.077832
1723472623.6320632,mirror-server-75cd876d75-lhhtb.membytes,203964416.0
1723472623.6333554,sim-server.cpuutil,585.34903
1723472623.6333554,sim-server.membytes,1210138624.0
1723472624.6420045,consumer-c996d9b5c-4h6ng.cpuutil,48.777617
1723472624.6420045,consumer-c996d9b5c-4h6ng.membytes,30162944.0
1723472624.6444514,mirror-server-75cd876d75-lhhtb.cpuutil,389.077832
1723472624.6444514,mirror-server-75cd876d75-lhhtb.membytes,203964416.0
1723472624.6464438,sim-server.cpuutil,585.34903
1723472624.6464438,sim-server.membytes,1210138624.0
1723472625.6541445,consumer-c996d9b5c-4h6ng.cpuutil,48.777617
1723472625.6541445,consumer-c996d9b5c-4h6ng.membytes,30162944.0
1723472625.656482,mirror-server-75cd876d75-lhhtb.cpuutil,389.077832
1723472625.656482,mirror-server-75cd876d75-lhhtb.membytes,203964416.0
1723472625.6583836,sim-server.cpuutil,585.34903
1723472625.6583836,sim-server.membytes,1210138624.0
1723472626.6669178,consumer-c996d9b5c-4h6ng.cpuutil,48.777617
1723472626.6669178,consumer-c996d9b5c-4h6ng.membytes,30162944.0
1723472626.6690636,mirror-server-75cd876d75-lhhtb.cpuutil,389.077832
1723472626.6690636,mirror-server-75cd876d75-lhhtb.membytes,203964416.0
1723472626.6705508,sim-server.cpuutil,585.34903
1723472626.6705508,sim-server.membytes,1210138624.0
1723472627.6797228,consumer-c996d9b5c-4h6ng.cpuutil,48.777617
1723472627.6797228,consumer-c996d9b5c-4h6ng.membytes,30162944.0
1723472627.6824462,mirror-server-75cd876d75-lhhtb.cpuutil,389.077832
1723472627.6824462,mirror-server-75cd876d75-lhhtb.membytes,203964416.0
1723472627.6842222,sim-server.cpuutil,585.34903
1723472627.6842222,sim-server.membytes,1210138624.0
1723472628.6927483,consumer-c996d9b5c-4h6ng.cpuutil,48.777617
1723472628.6927483,consumer-c996d9b5c-4h6ng.membytes,30162944.0
1723472628.694787,mirror-server-75cd876d75-lhhtb.cpuutil,389.077832
1723472628.694787,mirror-server-75cd876d75-lhhtb.membytes,203964416.0
1723472628.6966586,sim-server.cpuutil,585.34903
1723472628.6966586,sim-server.membytes,1210138624.0
1723472629.7048924,consumer-c996d9b5c-4h6ng.cpuutil,48.777617
1723472629.7048924,consumer-c996d9b5c-4h6ng.membytes,30162944.0
1723472629.7071447,mirror-server-75cd876d75-lhhtb.cpuutil,389.077832
1723472629.7071447,mirror-server-75cd876d75-lhhtb.membytes,203964416.0
1723472629.7089572,sim-server.cpuutil,585.34903
1723472629.7089572,sim-server.membytes,1210138624.0
1723472630.7174478,consumer-c996d9b5c-4h6ng.cpuutil,48.777617
1723472630.7174478,consumer-c996d9b5c-4h6ng.membytes,30162944.0
1723472630.7198093,mirror-server-75cd876d75-lhhtb.cpuutil,389.077832
1723472630.7198093,mirror-server-75cd876d75-lhhtb.membytes,203964416.0
1723472630.7216847,sim-server.cpuutil,585.34903
1723472630.7216847,sim-server.membytes,1210138624.0
1723472631.734997,consumer-c996d9b5c-4h6ng.cpuutil,48.777617
1723472631.734997,consumer-c996d9b5c-4h6ng.membytes,30162944.0
1723472631.7375436,mirror-server-75cd876d75-lhhtb.cpuutil,389.077832
1723472631.7375436,mirror-server-75cd876d75-lhhtb.membytes,203964416.0
1723472631.7394936,sim-server.cpuutil,585.34903
1723472631.7394936,sim-server.membytes,1210138624.0
1723472632.7480106,consumer-c996d9b5c-4h6ng.cpuutil,48.777617
1723472632.7480106,consumer-c996d9b5c-4h6ng.membytes,30162944.0
1723472632.750737,mirror-server-75cd876d75-lhhtb.cpuutil,389.077832
1723472632.750737,mirror-server-75cd876d75-lhhtb.membytes,203964416.0
1723472632.7527735,sim-server.cpuutil,585.34903
1723472632.7527735,sim-server.membytes,1210138624.0
1723472633.760538,consumer-c996d9b5c-4h6ng.cpuutil,48.777617
1723472633.760538,consumer-c996d9b5c-4h6ng.membytes,30162944.0
1723472633.7631888,mirror-server-75cd876d75-lhhtb.cpuutil,389.077832
1723472633.7631888,mirror-server-75cd876d75-lhhtb.membytes,203964416.0
1723472633.764675,sim-server.cpuutil,585.34903
1723472633.764675,sim-server.membytes,1210138624.0
1723472634.7730236,consumer-c996d9b5c-4h6ng.cpuutil,89.976286
1723472634.7730236,consumer-c996d9b5c-4h6ng.membytes,238784512.0
1723472634.7752562,mirror-server-75cd876d75-lhhtb.cpuutil,142.217315
1723472634.7752562,mirror-server-75cd876d75-lhhtb.membytes,203665408.0
1723472634.7770271,sim-server.cpuutil,525.875461
1723472634.7770271,sim-server.membytes,1210826752.0
1723472635.785488,consumer-c996d9b5c-4h6ng.cpuutil,89.976286
1723472635.785488,consumer-c996d9b5c-4h6ng.membytes,238784512.0
1723472635.7875223,mirror-server-75cd876d75-lhhtb.cpuutil,142.217315
1723472635.7875223,mirror-server-75cd876d75-lhhtb.membytes,203665408.0
1723472635.78923,sim-server.cpuutil,525.875461
1723472635.78923,sim-server.membytes,1210826752.0
1723472636.7971122,consumer-c996d9b5c-4h6ng.cpuutil,89.976286
1723472636.7971122,consumer-c996d9b5c-4h6ng.membytes,238784512.0
1723472636.799409,mirror-server-75cd876d75-lhhtb.cpuutil,142.217315
1723472636.799409,mirror-server-75cd876d75-lhhtb.membytes,203665408.0
1723472636.8009236,sim-server.cpuutil,525.875461
1723472636.8009236,sim-server.membytes,1210826752.0
1723472637.8091965,consumer-c996d9b5c-4h6ng.cpuutil,89.976286
1723472637.8091965,consumer-c996d9b5c-4h6ng.membytes,238784512.0
1723472637.8114936,mirror-server-75cd876d75-lhhtb.cpuutil,142.217315
1723472637.8114936,mirror-server-75cd876d75-lhhtb.membytes,203665408.0
1723472637.8128183,sim-server.cpuutil,525.875461
1723472637.8128183,sim-server.membytes,1210826752.0
1723472638.8210702,consumer-c996d9b5c-4h6ng.cpuutil,89.976286
1723472638.8210702,consumer-c996d9b5c-4h6ng.membytes,238784512.0
1723472638.823863,mirror-server-75cd876d75-lhhtb.cpuutil,142.217315
1723472638.823863,mirror-server-75cd876d75-lhhtb.membytes,203665408.0
1723472638.8259501,sim-server.cpuutil,525.875461
1723472638.8259501,sim-server.membytes,1210826752.0
1723472639.8345752,consumer-c996d9b5c-4h6ng.cpuutil,89.976286
1723472639.8345752,consumer-c996d9b5c-4h6ng.membytes,238784512.0
1723472639.8368058,mirror-server-75cd876d75-lhhtb.cpuutil,142.217315
1723472639.8368058,mirror-server-75cd876d75-lhhtb.membytes,203665408.0
1723472639.8386617,sim-server.cpuutil,525.875461
1723472639.8386617,sim-server.membytes,1210826752.0
1723472640.8471544,consumer-c996d9b5c-4h6ng.cpuutil,89.976286
1723472640.8471544,consumer-c996d9b5c-4h6ng.membytes,238784512.0
1723472640.849657,mirror-server-75cd876d75-lhhtb.cpuutil,142.217315
1723472640.849657,mirror-server-75cd876d75-lhhtb.membytes,203665408.0
1723472640.851603,sim-server.cpuutil,525.875461
1723472640.851603,sim-server.membytes,1210826752.0
1723472641.8650994,consumer-c996d9b5c-4h6ng.cpuutil,89.976286
1723472641.8650994,consumer-c996d9b5c-4h6ng.membytes,238784512.0
1723472641.867394,mirror-server-75cd876d75-lhhtb.cpuutil,142.217315
1723472641.867394,mirror-server-75cd876d75-lhhtb.membytes,203665408.0
1723472641.869593,sim-server.cpuutil,525.875461
1723472641.869593,sim-server.membytes,1210826752.0
1723472642.878503,consumer-c996d9b5c-4h6ng.cpuutil,89.976286
1723472642.878503,consumer-c996d9b5c-4h6ng.membytes,238784512.0
1723472642.8809829,mirror-server-75cd876d75-lhhtb.cpuutil,142.217315
1723472642.8809829,mirror-server-75cd876d75-lhhtb.membytes,203665408.0
1723472642.8826742,sim-server.cpuutil,525.875461
1723472642.8826742,sim-server.membytes,1210826752.0
1723472643.8915043,consumer-c996d9b5c-4h6ng.cpuutil,89.976286
1723472643.8915043,consumer-c996d9b5c-4h6ng.membytes,238784512.0
1723472643.8932872,mirror-server-75cd876d75-lhhtb.cpuutil,142.217315
1723472643.8932872,mirror-server-75cd876d75-lhhtb.membytes,203665408.0
1723472643.8947551,sim-server.cpuutil,525.875461
1723472643.8947551,sim-server.membytes,1210826752.0
1723472644.903169,consumer-c996d9b5c-4h6ng.cpuutil,89.976286
1723472644.903169,consumer-c996d9b5c-4h6ng.membytes,238784512.0
1723472644.9054174,mirror-server-75cd876d75-lhhtb.cpuutil,142.217315
1723472644.9054174,mirror-server-75cd876d75-lhhtb.membytes,203665408.0
1723472644.907078,sim-server.cpuutil,525.875461
1723472644.907078,sim-server.membytes,1210826752.0
1723472645.9146261,consumer-c996d9b5c-4h6ng.cpuutil,89.976286
1723472645.9146261,consumer-c996d9b5c-4h6ng.membytes,238784512.0
1723472645.9165282,mirror-server-75cd876d75-lhhtb.cpuutil,142.217315
1723472645.9165282,mirror-server-75cd876d75-lhhtb.membytes,203665408.0
1723472645.9180248,sim-server.cpuutil,525.875461
1723472645.9180248,sim-server.membytes,1210826752.0
1723472646.926824,consumer-c996d9b5c-4h6ng.cpuutil,89.976286
1723472646.926824,consumer-c996d9b5c-4h6ng.membytes,238784512.0
1723472646.9288526,mirror-server-75cd876d75-lhhtb.cpuutil,142.217315
1723472646.9288526,mirror-server-75cd876d75-lhhtb.membytes,203665408.0
1723472646.9303432,sim-server.cpuutil,525.875461
1723472646.9303432,sim-server.membytes,1210826752.0
1723472647.9396818,consumer-c996d9b5c-4h6ng.cpuutil,89.976286
1723472647.9396818,consumer-c996d9b5c-4h6ng.membytes,238784512.0
1723472647.9419923,mirror-server-75cd876d75-lhhtb.cpuutil,142.217315
1723472647.9419923,mirror-server-75cd876d75-lhhtb.membytes,203665408.0
1723472647.9436328,sim-server.cpuutil,525.875461
1723472647.9436328,sim-server.membytes,1210826752.0
1723472648.9520528,consumer-c996d9b5c-4h6ng.cpuutil,89.976286
1723472648.9520528,consumer-c996d9b5c-4h6ng.membytes,238784512.0
1723472648.9545195,mirror-server-75cd876d75-lhhtb.cpuutil,142.217315
1723472648.9545195,mirror-server-75cd876d75-lhhtb.membytes,203665408.0
1723472648.956966,sim-server.cpuutil,525.875461
1723472648.956966,sim-server.membytes,1210826752.0
1723472649.9660583,consumer-c996d9b5c-4h6ng.cpuutil,96.549459
1723472649.9660583,consumer-c996d9b5c-4h6ng.membytes,639238144.0
1723472649.968095,mirror-server-75cd876d75-lhhtb.cpuutil,142.217315
1723472649.968095,mirror-server-75cd876d75-lhhtb.membytes,203665408.0
1723472649.9695988,sim-server.cpuutil,314.519921
1723472649.9695988,sim-server.membytes,1211027456.0
1723472650.9781804,consumer-c996d9b5c-4h6ng.cpuutil,96.549459
1723472650.9781804,consumer-c996d9b5c-4h6ng.membytes,639238144.0
1723472650.9801335,mirror-server-75cd876d75-lhhtb.cpuutil,142.217315
1723472650.9801335,mirror-server-75cd876d75-lhhtb.membytes,203665408.0
1723472650.9815853,sim-server.cpuutil,314.519921
1723472650.9815853,sim-server.membytes,1211027456.0
1723472651.9946249,consumer-c996d9b5c-4h6ng.cpuutil,96.549459
1723472651.9946249,consumer-c996d9b5c-4h6ng.membytes,639238144.0
1723472651.9966178,mirror-server-75cd876d75-lhhtb.cpuutil,142.217315
1723472651.9966178,mirror-server-75cd876d75-lhhtb.membytes,203665408.0
1723472651.998233,sim-server.cpuutil,314.519921
1723472651.998233,sim-server.membytes,1211027456.0
1723472653.006054,consumer-c996d9b5c-4h6ng.cpuutil,96.549459
1723472653.006054,consumer-c996d9b5c-4h6ng.membytes,639238144.0
1723472653.008373,mirror-server-75cd876d75-lhhtb.cpuutil,142.217315
1723472653.008373,mirror-server-75cd876d75-lhhtb.membytes,203665408.0
1723472653.0101678,sim-server.cpuutil,314.519921
1723472653.0101678,sim-server.membytes,1211027456.0
1723472654.0183294,consumer-c996d9b5c-4h6ng.cpuutil,96.549459
1723472654.0183294,consumer-c996d9b5c-4h6ng.membytes,639238144.0
1723472654.0202594,mirror-server-75cd876d75-lhhtb.cpuutil,142.217315
1723472654.0202594,mirror-server-75cd876d75-lhhtb.membytes,203665408.0
1723472654.0217607,sim-server.cpuutil,314.519921
1723472654.0217607,sim-server.membytes,1211027456.0
1723472655.0310538,consumer-c996d9b5c-4h6ng.cpuutil,96.549459
1723472655.0310538,consumer-c996d9b5c-4h6ng.membytes,639238144.0
1723472655.033316,mirror-server-75cd876d75-lhhtb.cpuutil,142.217315
1723472655.033316,mirror-server-75cd876d75-lhhtb.membytes,203665408.0
1723472655.035123,sim-server.cpuutil,314.519921
1723472655.035123,sim-server.membytes,1211027456.0
1723472656.0437317,consumer-c996d9b5c-4h6ng.cpuutil,96.549459
1723472656.0437317,consumer-c996d9b5c-4h6ng.membytes,639238144.0
1723472656.0456226,mirror-server-75cd876d75-lhhtb.cpuutil,142.217315
1723472656.0456226,mirror-server-75cd876d75-lhhtb.membytes,203665408.0
1723472656.0474484,sim-server.cpuutil,314.519921
1723472656.0474484,sim-server.membytes,1211027456.0
1723472657.0556781,consumer-c996d9b5c-4h6ng.cpuutil,96.549459
1723472657.0556781,consumer-c996d9b5c-4h6ng.membytes,639238144.0
1723472657.057879,mirror-server-75cd876d75-lhhtb.cpuutil,142.217315
1723472657.057879,mirror-server-75cd876d75-lhhtb.membytes,203665408.0
1723472657.0598676,sim-server.cpuutil,314.519921
1723472657.0598676,sim-server.membytes,1211027456.0
1723472658.068235,consumer-c996d9b5c-4h6ng.cpuutil,96.549459
1723472658.068235,consumer-c996d9b5c-4h6ng.membytes,639238144.0
1723472658.0705807,mirror-server-75cd876d75-lhhtb.cpuutil,142.217315
1723472658.0705807,mirror-server-75cd876d75-lhhtb.membytes,203665408.0
1723472658.0721233,sim-server.cpuutil,314.519921
1723472658.0721233,sim-server.membytes,1211027456.0
1723472659.0800407,consumer-c996d9b5c-4h6ng.cpuutil,96.549459
1723472659.0800407,consumer-c996d9b5c-4h6ng.membytes,639238144.0
1723472659.082037,mirror-server-75cd876d75-lhhtb.cpuutil,142.217315
1723472659.082037,mirror-server-75cd876d75-lhhtb.membytes,203665408.0
1723472659.0836623,sim-server.cpuutil,314.519921
1723472659.0836623,sim-server.membytes,1211027456.0
1723472660.0923827,consumer-c996d9b5c-4h6ng.cpuutil,96.549459
1723472660.0923827,consumer-c996d9b5c-4h6ng.membytes,639238144.0
1723472660.0941353,mirror-server-75cd876d75-lhhtb.cpuutil,142.217315
1723472660.0941353,mirror-server-75cd876d75-lhhtb.membytes,203665408.0
1723472660.0954256,sim-server.cpuutil,314.519921
1723472660.0954256,sim-server.membytes,1211027456.0
1723472661.104,consumer-c996d9b5c-4h6ng.cpuutil,96.549459
1723472661.104,consumer-c996d9b5c-4h6ng.membytes,639238144.0
1723472661.1058896,mirror-server-75cd876d75-lhhtb.cpuutil,142.217315
1723472661.1058896,mirror-server-75cd876d75-lhhtb.membytes,203665408.0
1723472661.1073678,sim-server.cpuutil,314.519921
1723472661.1073678,sim-server.membytes,1211027456.0
1723472662.121106,consumer-c996d9b5c-4h6ng.cpuutil,96.549459
1723472662.121106,consumer-c996d9b5c-4h6ng.membytes,639238144.0
1723472662.1228147,mirror-server-75cd876d75-lhhtb.cpuutil,142.217315
1723472662.1228147,mirror-server-75cd876d75-lhhtb.membytes,203665408.0
1723472662.124345,sim-server.cpuutil,314.519921
1723472662.124345,sim-server.membytes,1211027456.0
1723472663.1325889,consumer-c996d9b5c-4h6ng.cpuutil,96.549459
1723472663.1325889,consumer-c996d9b5c-4h6ng.membytes,639238144.0
1723472663.1347048,mirror-server-75cd876d75-lhhtb.cpuutil,142.217315
1723472663.1347048,mirror-server-75cd876d75-lhhtb.membytes,203665408.0
1723472663.1362972,sim-server.cpuutil,314.519921
1723472663.1362972,sim-server.membytes,1211027456.0
1723472664.144737,consumer-c996d9b5c-4h6ng.cpuutil,96.549459
1723472664.144737,consumer-c996d9b5c-4h6ng.membytes,639238144.0
1723472664.1469939,mirror-server-75cd876d75-lhhtb.cpuutil,142.217315
1723472664.1469939,mirror-server-75cd876d75-lhhtb.membytes,203665408.0
1723472664.1486845,sim-server.cpuutil,314.519921
1723472664.1486845,sim-server.membytes,1211027456.0
1723472665.156524,consumer-c996d9b5c-4h6ng.cpuutil,96.549459
1723472665.156524,consumer-c996d9b5c-4h6ng.membytes,639238144.0
1723472665.1591403,mirror-server-75cd876d75-lhhtb.cpuutil,137.106142
1723472665.1591403,mirror-server-75cd876d75-lhhtb.membytes,203743232.0
1723472665.1612139,sim-server.cpuutil,307.002152
1723472665.1612139,sim-server.membytes,1211654144.0
1723472666.1698523,consumer-c996d9b5c-4h6ng.cpuutil,96.549459
1723472666.1698523,consumer-c996d9b5c-4h6ng.membytes,639238144.0
1723472666.1720161,mirror-server-75cd876d75-lhhtb.cpuutil,137.106142
1723472666.1720161,mirror-server-75cd876d75-lhhtb.membytes,203743232.0
1723472666.1736765,sim-server.cpuutil,307.002152
1723472666.1736765,sim-server.membytes,1211654144.0
1723472667.1819763,consumer-c996d9b5c-4h6ng.cpuutil,96.549459
1723472667.1819763,consumer-c996d9b5c-4h6ng.membytes,639238144.0
1723472667.183802,mirror-server-75cd876d75-lhhtb.cpuutil,137.106142
1723472667.183802,mirror-server-75cd876d75-lhhtb.membytes,203743232.0
1723472667.1855376,sim-server.cpuutil,307.002152
1723472667.1855376,sim-server.membytes,1211654144.0
1723472668.193932,consumer-c996d9b5c-4h6ng.cpuutil,96.549459
1723472668.193932,consumer-c996d9b5c-4h6ng.membytes,639238144.0
1723472668.1961093,mirror-server-75cd876d75-lhhtb.cpuutil,137.106142
1723472668.1961093,mirror-server-75cd876d75-lhhtb.membytes,203743232.0
1723472668.1979418,sim-server.cpuutil,307.002152
1723472668.1979418,sim-server.membytes,1211654144.0
1723472669.2061176,consumer-c996d9b5c-4h6ng.cpuutil,96.549459
1723472669.2061176,consumer-c996d9b5c-4h6ng.membytes,639238144.0
1723472669.2080202,mirror-server-75cd876d75-lhhtb.cpuutil,137.106142
1723472669.2080202,mirror-server-75cd876d75-lhhtb.membytes,203743232.0
1723472669.2097692,sim-server.cpuutil,307.002152
1723472669.2097692,sim-server.membytes,1211654144.0
1723472670.2183344,consumer-c996d9b5c-4h6ng.cpuutil,96.549459
1723472670.2183344,consumer-c996d9b5c-4h6ng.membytes,639238144.0
1723472670.2208402,mirror-server-75cd876d75-lhhtb.cpuutil,137.106142
1723472670.2208402,mirror-server-75cd876d75-lhhtb.membytes,203743232.0
1723472670.2227592,sim-server.cpuutil,307.002152
1723472670.2227592,sim-server.membytes,1211654144.0
1723472671.2313187,consumer-c996d9b5c-4h6ng.cpuutil,96.549459
1723472671.2313187,consumer-c996d9b5c-4h6ng.membytes,639238144.0
