time,sensor,value
1722218625.7713969,consumer-5c4d4fb85b-prlhb.cpuutil,699.980111
1722218625.7713969,consumer-5c4d4fb85b-prlhb.membytes,640847872.0
1722218625.7734253,mirror-server-84d76565df-jg2gn.cpuutil,607.503655
1722218625.7734253,mirror-server-84d76565df-jg2gn.membytes,201875456.0
1722218625.7749162,sim-server.cpuutil,621.12962
1722218625.7749162,sim-server.membytes,1211543552.0
1722218626.7835693,consumer-5c4d4fb85b-prlhb.cpuutil,699.980111
1722218626.7835693,consumer-5c4d4fb85b-prlhb.membytes,640847872.0
1722218626.78539,mirror-server-84d76565df-jg2gn.cpuutil,607.503655
1722218626.78539,mirror-server-84d76565df-jg2gn.membytes,201875456.0
1722218626.786791,sim-server.cpuutil,621.12962
1722218626.786791,sim-server.membytes,1211543552.0
1722218627.7976906,consumer-5c4d4fb85b-prlhb.cpuutil,699.980111
1722218627.7976906,consumer-5c4d4fb85b-prlhb.membytes,640847872.0
1722218627.7992873,mirror-server-84d76565df-jg2gn.cpuutil,607.503655
1722218627.7992873,mirror-server-84d76565df-jg2gn.membytes,201875456.0
1722218627.800757,sim-server.cpuutil,621.12962
1722218627.800757,sim-server.membytes,1211543552.0
1722218628.81466,consumer-5c4d4fb85b-prlhb.cpuutil,699.980111
1722218628.81466,consumer-5c4d4fb85b-prlhb.membytes,640847872.0
1722218628.8166847,mirror-server-84d76565df-jg2gn.cpuutil,607.503655
1722218628.8166847,mirror-server-84d76565df-jg2gn.membytes,201875456.0
1722218628.8181741,sim-server.cpuutil,621.12962
1722218628.8181741,sim-server.membytes,1211543552.0
1722218629.8271072,consumer-5c4d4fb85b-prlhb.cpuutil,699.980111
1722218629.8271072,consumer-5c4d4fb85b-prlhb.membytes,640847872.0
1722218629.8291461,mirror-server-84d76565df-jg2gn.cpuutil,607.503655
1722218629.8291461,mirror-server-84d76565df-jg2gn.membytes,201875456.0
1722218629.830474,sim-server.cpuutil,621.12962
1722218629.830474,sim-server.membytes,1211543552.0
1722218630.8387272,consumer-5c4d4fb85b-prlhb.cpuutil,699.980111
1722218630.8387272,consumer-5c4d4fb85b-prlhb.membytes,640847872.0
1722218630.8416886,mirror-server-84d76565df-jg2gn.cpuutil,607.503655
1722218630.8416886,mirror-server-84d76565df-jg2gn.membytes,201875456.0
1722218630.8431332,sim-server.cpuutil,621.12962
1722218630.8431332,sim-server.membytes,1211543552.0
1722218631.8576434,consumer-5c4d4fb85b-prlhb.cpuutil,699.980111
1722218631.8576434,consumer-5c4d4fb85b-prlhb.membytes,640847872.0
1722218631.8605545,mirror-server-84d76565df-jg2gn.cpuutil,607.503655
1722218631.8605545,mirror-server-84d76565df-jg2gn.membytes,201875456.0
1722218631.8622556,sim-server.cpuutil,621.12962
1722218631.8622556,sim-server.membytes,1211543552.0
1722218632.8742082,consumer-5c4d4fb85b-prlhb.cpuutil,699.980111
1722218632.8742082,consumer-5c4d4fb85b-prlhb.membytes,640847872.0
1722218632.8761585,mirror-server-84d76565df-jg2gn.cpuutil,607.503655
1722218632.8761585,mirror-server-84d76565df-jg2gn.membytes,201875456.0
1722218632.8780253,sim-server.cpuutil,621.12962
1722218632.8780253,sim-server.membytes,1211543552.0
1722218633.887249,consumer-5c4d4fb85b-prlhb.cpuutil,699.980111
1722218633.887249,consumer-5c4d4fb85b-prlhb.membytes,640847872.0
1722218633.889075,mirror-server-84d76565df-jg2gn.cpuutil,607.503655
1722218633.889075,mirror-server-84d76565df-jg2gn.membytes,201875456.0
1722218633.8905096,sim-server.cpuutil,621.12962
1722218633.8905096,sim-server.membytes,1211543552.0
1722218634.8996537,consumer-5c4d4fb85b-prlhb.cpuutil,699.980111
1722218634.8996537,consumer-5c4d4fb85b-prlhb.membytes,640847872.0
1722218634.9013069,mirror-server-84d76565df-jg2gn.cpuutil,607.503655
1722218634.9013069,mirror-server-84d76565df-jg2gn.membytes,201875456.0
1722218634.9027188,sim-server.cpuutil,621.12962
1722218634.9027188,sim-server.membytes,1211543552.0
1722218635.911545,consumer-5c4d4fb85b-prlhb.cpuutil,699.980111
1722218635.911545,consumer-5c4d4fb85b-prlhb.membytes,640847872.0
1722218635.9135365,mirror-server-84d76565df-jg2gn.cpuutil,607.503655
1722218635.9135365,mirror-server-84d76565df-jg2gn.membytes,201875456.0
1722218635.915472,sim-server.cpuutil,621.12962
