time,sensor,value
1724088499.2734172,consumer-7dc79f68b7-9tpvl.cpuutil,106.481395
1724088499.2734172,consumer-7dc79f68b7-9tpvl.membytes,135942144.0
1724088499.2752876,mirror-server-75cd876d75-nwnmt.cpuutil,395.998817
1724088499.2752876,mirror-server-75cd876d75-nwnmt.membytes,145199104.0
1724088499.2768438,sim-server.cpuutil,818.715557
1724088499.2768438,sim-server.membytes,1333313536.0
1724088499.5470202,consumer-7dc79f68b7-9tpvl.cpuutil,106.481395
1724088499.5470202,consumer-7dc79f68b7-9tpvl.membytes,135942144.0
1724088499.548841,mirror-server-75cd876d75-nwnmt.cpuutil,395.998817
1724088499.548841,mirror-server-75cd876d75-nwnmt.membytes,145199104.0
1724088499.5502987,sim-server.cpuutil,818.715557
1724088499.5502987,sim-server.membytes,1333313536.0
1724088500.2860858,consumer-7dc79f68b7-9tpvl.cpuutil,106.481395
1724088500.2860858,consumer-7dc79f68b7-9tpvl.membytes,135942144.0
1724088500.2879515,mirror-server-75cd876d75-nwnmt.cpuutil,395.998817
1724088500.2879515,mirror-server-75cd876d75-nwnmt.membytes,145199104.0
1724088500.2894568,sim-server.cpuutil,818.715557
1724088500.2894568,sim-server.membytes,1333313536.0
1724088500.5596645,consumer-7dc79f68b7-9tpvl.cpuutil,106.481395
1724088500.5596645,consumer-7dc79f68b7-9tpvl.membytes,135942144.0
1724088500.5614855,mirror-server-75cd876d75-nwnmt.cpuutil,395.998817
1724088500.5614855,mirror-server-75cd876d75-nwnmt.membytes,145199104.0
1724088500.5629373,sim-server.cpuutil,818.715557
1724088500.5629373,sim-server.membytes,1333313536.0
1724088501.304293,consumer-7dc79f68b7-9tpvl.cpuutil,106.481395
1724088501.304293,consumer-7dc79f68b7-9tpvl.membytes,135942144.0
1724088501.3060617,mirror-server-75cd876d75-nwnmt.cpuutil,395.998817
1724088501.3060617,mirror-server-75cd876d75-nwnmt.membytes,145199104.0
1724088501.3076596,sim-server.cpuutil,818.715557
1724088501.3076596,sim-server.membytes,1333313536.0
1724088501.5769875,consumer-7dc79f68b7-9tpvl.cpuutil,106.481395
1724088501.5769875,consumer-7dc79f68b7-9tpvl.membytes,135942144.0
1724088501.578785,mirror-server-75cd876d75-nwnmt.cpuutil,395.998817
1724088501.578785,mirror-server-75cd876d75-nwnmt.membytes,145199104.0
1724088501.5802746,sim-server.cpuutil,818.715557
1724088501.5802746,sim-server.membytes,1333313536.0
1724088502.317072,consumer-7dc79f68b7-9tpvl.cpuutil,106.481395
1724088502.317072,consumer-7dc79f68b7-9tpvl.membytes,135942144.0
1724088502.318902,mirror-server-75cd876d75-nwnmt.cpuutil,395.998817
