time,sensor,value
1724100729.4885123,4feb0c43-6c95-41dc-8b9c-8e7cf21f0deb.2.framesqueued,61.0
1724100729.501776,4feb0c43-6c95-41dc-8b9c-8e7cf21f0deb.2.framesqueued,62.0
1724100729.5026603,4feb0c43-6c95-41dc-8b9c-8e7cf21f0deb.2.framesqueued,63.0
1724100729.5051706,4feb0c43-6c95-41dc-8b9c-8e7cf21f0deb.2.framesqueued,64.0
1724100729.5152154,4feb0c43-6c95-41dc-8b9c-8e7cf21f0deb.2.framesqueued,65.0
1724100729.525293,4feb0c43-6c95-41dc-8b9c-8e7cf21f0deb.2.framesqueued,66.0
1724100729.535225,4feb0c43-6c95-41dc-8b9c-8e7cf21f0deb.2.framesqueued,67.0
1724100729.556662,4feb0c43-6c95-41dc-8b9c-8e7cf21f0deb.2.framesqueued,68.0
1724100729.557792,4feb0c43-6c95-41dc-8b9c-8e7cf21f0deb.2.framesqueued,69.0
1724100729.5729244,4feb0c43-6c95-41dc-8b9c-8e7cf21f0deb.2.framesqueued,70.0
1724100729.5751412,4feb0c43-6c95-41dc-8b9c-8e7cf21f0deb.2.framesqueued,71.0
1724100729.585159,4feb0c43-6c95-41dc-8b9c-8e7cf21f0deb.2.framesqueued,72.0
1724100729.5957532,4feb0c43-6c95-41dc-8b9c-8e7cf21f0deb.2.framesqueued,73.0
1724100729.6051927,4feb0c43-6c95-41dc-8b9c-8e7cf21f0deb.2.framesqueued,74.0
1724100729.615179,4feb0c43-6c95-41dc-8b9c-8e7cf21f0deb.2.framesqueued,75.0
1724100729.626512,4feb0c43-6c95-41dc-8b9c-8e7cf21f0deb.2.batchesprocessed.total,1.0
1724100729.6270635,4feb0c43-6c95-41dc-8b9c-8e7cf21f0deb.2.framesprocessed.total,8.0
1724100729.6271842,4feb0c43-6c95-41dc-8b9c-8e7cf21f0deb.2.inferTime.total,0.13788700103759766
1724100729.626996,4feb0c43-6c95-41dc-8b9c-8e7cf21f0deb.2.framesqueued,76.0
1724100729.6280696,4feb0c43-6c95-41dc-8b9c-8e7cf21f0deb.2.framesqueued,75.0
1724100729.6293583,4feb0c43-6c95-41dc-8b9c-8e7cf21f0deb.2.framesqueued,74.0
1724100729.6303327,4feb0c43-6c95-41dc-8b9c-8e7cf21f0deb.2.framesqueued,73.0
1724100729.6344602,4feb0c43-6c95-41dc-8b9c-8e7cf21f0deb.2.framesqueued,74.0
1724100729.6556196,4feb0c43-6c95-41dc-8b9c-8e7cf21f0deb.2.framesqueued,75.0
1724100729.6565638,4feb0c43-6c95-41dc-8b9c-8e7cf21f0deb.2.framesqueued,76.0
1724100729.657253,4feb0c43-6c95-41dc-8b9c-8e7cf21f0deb.2.framesqueued,75.0
1724100729.658195,4feb0c43-6c95-41dc-8b9c-8e7cf21f0deb.2.framesqueued,74.0
1724100729.6596313,4feb0c43-6c95-41dc-8b9c-8e7cf21f0deb.2.framesqueued,73.0
1724100729.6609008,4feb0c43-6c95-41dc-8b9c-8e7cf21f0deb.2.framesqueued,72.0
1724100729.6619394,4feb0c43-6c95-41dc-8b9c-8e7cf21f0deb.2.framesqueued,71.0
1724100729.6645303,4feb0c43-6c95-41dc-8b9c-8e7cf21f0deb.2.framesqueued,72.0
1724100729.6888433,4feb0c43-6c95-41dc-8b9c-8e7cf21f0deb.2.framesqueued,73.0
1724100729.7000756,4feb0c43-6c95-41dc-8b9c-8e7cf21f0deb.2.framesqueued,74.0
1724100729.700974,4feb0c43-6c95-41dc-8b9c-8e7cf21f0deb.2.framesqueued,75.0
1724100729.7043595,4feb0c43-6c95-41dc-8b9c-8e7cf21f0deb.2.framesqueued,76.0
1724100729.715704,4feb0c43-6c95-41dc-8b9c-8e7cf21f0deb.2.framesqueued,77.0
1724100729.733138,4feb0c43-6c95-41dc-8b9c-8e7cf21f0deb.2.framesqueued,78.0
