time,sensor,value
1724180754.5477364,consumer-677689b977-9zdn6.cpuutil,2.504362
1724180754.5477364,consumer-677689b977-9zdn6.membytes,1489608704.0
1724180754.5494354,mirror-server-75cd876d75-jzdqp.cpuutil,0.394015
1724180754.5494354,mirror-server-75cd876d75-jzdqp.membytes,198860800.0
1724180754.8107364,daemon.tick,1.0
1724180755.5584042,consumer-677689b977-9zdn6.cpuutil,2.504362
1724180755.5584042,consumer-677689b977-9zdn6.membytes,1489608704.0
1724180755.5602129,mirror-server-75cd876d75-jzdqp.cpuutil,0.394015
1724180755.5602129,mirror-server-75cd876d75-jzdqp.membytes,198860800.0
1724180755.8103182,daemon.tick,1.0
1724180756.569809,consumer-677689b977-9zdn6.cpuutil,2.504362
1724180756.569809,consumer-677689b977-9zdn6.membytes,1489608704.0
1724180756.5716195,mirror-server-75cd876d75-jzdqp.cpuutil,0.394015
1724180756.5716195,mirror-server-75cd876d75-jzdqp.membytes,198860800.0
1724180756.8106472,daemon.tick,1.0
1724180757.5806208,consumer-677689b977-9zdn6.cpuutil,2.504362
1724180757.5806208,consumer-677689b977-9zdn6.membytes,1489608704.0
1724180757.5823262,mirror-server-75cd876d75-jzdqp.cpuutil,0.394015
1724180757.5823262,mirror-server-75cd876d75-jzdqp.membytes,198860800.0
1724180757.8104622,daemon.tick,1.0
1724180758.5930133,consumer-677689b977-9zdn6.cpuutil,2.504362
1724180758.5930133,consumer-677689b977-9zdn6.membytes,1489608704.0
1724180758.5947597,mirror-server-75cd876d75-jzdqp.cpuutil,0.394015
1724180758.5947597,mirror-server-75cd876d75-jzdqp.membytes,198860800.0
1724180758.8109555,daemon.tick,1.0
1724180759.603807,consumer-677689b977-9zdn6.cpuutil,2.504362
1724180759.603807,consumer-677689b977-9zdn6.membytes,1489608704.0
1724180759.605571,mirror-server-75cd876d75-jzdqp.cpuutil,0.394015
1724180759.605571,mirror-server-75cd876d75-jzdqp.membytes,198860800.0
1724180759.8107314,daemon.tick,1.0
1724180760.6147227,consumer-677689b977-9zdn6.cpuutil,2.504362
1724180760.6147227,consumer-677689b977-9zdn6.membytes,1489608704.0
1724180760.61656,mirror-server-75cd876d75-jzdqp.cpuutil,0.394015
1724180760.61656,mirror-server-75cd876d75-jzdqp.membytes,198860800.0
1724180760.8106894,daemon.tick,1.0
1724180761.625155,consumer-677689b977-9zdn6.cpuutil,2.504362
1724180761.625155,consumer-677689b977-9zdn6.membytes,1489608704.0
1724180761.6269104,mirror-server-75cd876d75-jzdqp.cpuutil,0.394015
1724180761.6269104,mirror-server-75cd876d75-jzdqp.membytes,198860800.0
1724180761.8110108,daemon.tick,1.0
1724180762.6358535,consumer-677689b977-9zdn6.cpuutil,2.504362
1724180762.6358535,consumer-677689b977-9zdn6.membytes,1489608704.0
1724180762.637617,mirror-server-75cd876d75-jzdqp.cpuutil,0.394015
1724180762.637617,mirror-server-75cd876d75-jzdqp.membytes,198860800.0
1724180762.8107271,daemon.tick,1.0
1724180763.6463182,consumer-677689b977-9zdn6.cpuutil,2.504362
1724180763.6463182,consumer-677689b977-9zdn6.membytes,1489608704.0
1724180763.6480792,mirror-server-75cd876d75-jzdqp.cpuutil,0.394015
1724180763.6480792,mirror-server-75cd876d75-jzdqp.membytes,198860800.0
1724180763.8101487,daemon.tick,1.0
1724180764.6618037,consumer-677689b977-9zdn6.cpuutil,2.621845
1724180764.6618037,consumer-677689b977-9zdn6.membytes,1489608704.0
1724180764.6635365,mirror-server-75cd876d75-jzdqp.cpuutil,0.23058
