time,sensor,value
1723473175.0335934,consumer-76ccb95845-zcdbj.cpuutil,58.809013
1723473175.0335934,consumer-76ccb95845-zcdbj.membytes,30162944.0
1723473175.0363867,mirror-server-75cd876d75-m55tq.cpuutil,452.023616
1723473175.0363867,mirror-server-75cd876d75-m55tq.membytes,145211392.0
1723473175.667521,consumer-76ccb95845-zcdbj.cpuutil,58.809013
1723473175.667521,consumer-76ccb95845-zcdbj.membytes,30162944.0
1723473175.6698399,mirror-server-75cd876d75-m55tq.cpuutil,452.023616
1723473175.6698399,mirror-server-75cd876d75-m55tq.membytes,145211392.0
1723473176.0452714,consumer-76ccb95845-zcdbj.cpuutil,58.809013
1723473176.0452714,consumer-76ccb95845-zcdbj.membytes,30162944.0
1723473176.0474467,mirror-server-75cd876d75-m55tq.cpuutil,452.023616
1723473176.0474467,mirror-server-75cd876d75-m55tq.membytes,145211392.0
1723473176.6782155,consumer-76ccb95845-zcdbj.cpuutil,58.809013
1723473176.6782155,consumer-76ccb95845-zcdbj.membytes,30162944.0
1723473176.680537,mirror-server-75cd876d75-m55tq.cpuutil,452.023616
1723473176.680537,mirror-server-75cd876d75-m55tq.membytes,145211392.0
1723473177.0561528,consumer-76ccb95845-zcdbj.cpuutil,58.809013
1723473177.0561528,consumer-76ccb95845-zcdbj.membytes,30162944.0
1723473177.0582345,mirror-server-75cd876d75-m55tq.cpuutil,452.023616
1723473177.0582345,mirror-server-75cd876d75-m55tq.membytes,145211392.0
1723473177.6887746,consumer-76ccb95845-zcdbj.cpuutil,58.809013
1723473177.6887746,consumer-76ccb95845-zcdbj.membytes,30162944.0
1723473177.690857,mirror-server-75cd876d75-m55tq.cpuutil,452.023616
1723473177.690857,mirror-server-75cd876d75-m55tq.membytes,145211392.0
1723473178.0659733,consumer-76ccb95845-zcdbj.cpuutil,58.809013
1723473178.0659733,consumer-76ccb95845-zcdbj.membytes,30162944.0
1723473178.068519,mirror-server-75cd876d75-m55tq.cpuutil,452.023616
1723473178.068519,mirror-server-75cd876d75-m55tq.membytes,145211392.0
1723473178.6994028,consumer-76ccb95845-zcdbj.cpuutil,58.809013
1723473178.6994028,consumer-76ccb95845-zcdbj.membytes,30162944.0
1723473178.7015328,mirror-server-75cd876d75-m55tq.cpuutil,452.023616
1723473178.7015328,mirror-server-75cd876d75-m55tq.membytes,145211392.0
1723473179.080606,consumer-76ccb95845-zcdbj.cpuutil,58.809013
1723473179.080606,consumer-76ccb95845-zcdbj.membytes,30162944.0
1723473179.0830312,mirror-server-75cd876d75-m55tq.cpuutil,452.023616
1723473179.0830312,mirror-server-75cd876d75-m55tq.membytes,145211392.0
1723473179.7097096,consumer-76ccb95845-zcdbj.cpuutil,58.809013
1723473179.7097096,consumer-76ccb95845-zcdbj.membytes,30162944.0
1723473179.711911,mirror-server-75cd876d75-m55tq.cpuutil,452.023616
1723473179.711911,mirror-server-75cd876d75-m55tq.membytes,145211392.0
1723473180.0916293,consumer-76ccb95845-zcdbj.cpuutil,58.809013
1723473180.0916293,consumer-76ccb95845-zcdbj.membytes,30162944.0
1723473180.0941825,mirror-server-75cd876d75-m55tq.cpuutil,452.023616
1723473180.0941825,mirror-server-75cd876d75-m55tq.membytes,145211392.0
1723473180.7199578,consumer-76ccb95845-zcdbj.cpuutil,58.809013
1723473180.7199578,consumer-76ccb95845-zcdbj.membytes,30162944.0
1723473180.7226324,mirror-server-75cd876d75-m55tq.cpuutil,452.023616
1723473180.7226324,mirror-server-75cd876d75-m55tq.membytes,145211392.0
1723473181.1021974,consumer-76ccb95845-zcdbj.cpuutil,58.809013
1723473181.1021974,consumer-76ccb95845-zcdbj.membytes,30162944.0
1723473181.104643,mirror-server-75cd876d75-m55tq.cpuutil,452.023616
1723473181.104643,mirror-server-75cd876d75-m55tq.membytes,145211392.0
1723473181.7304776,consumer-76ccb95845-zcdbj.cpuutil,58.809013
