time,sensor,value
1724274914.6643713,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,1.0
1724274914.681472,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,2.0
1724274914.682972,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,3.0
1724274914.7563865,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,4.0
1724274915.476601,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,5.0
1724274915.4771717,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,6.0
1724274915.4776351,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,7.0
1724274915.4781039,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,8.0
1724274915.4785564,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,9.0
1724274915.5552442,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,10.0
1724274915.556603,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,11.0
1724274915.557533,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,12.0
1724274915.5585446,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,13.0
1724274915.5594392,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,14.0
1724274915.560267,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,15.0
1724274915.5611746,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,16.0
1724274915.561973,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,17.0
1724274915.5627913,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,18.0
1724274915.563627,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,19.0
1724274915.56444,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,20.0
1724274915.565185,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,21.0
1724274915.5658557,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,22.0
1724274915.5665326,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,23.0
1724274915.5672305,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,24.0
1724274915.5678947,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,25.0
1724274915.5685916,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,26.0
1724274915.5692523,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,27.0
1724274915.5699294,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,28.0
1724274915.5705957,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,29.0
1724274915.5712888,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,30.0
1724274915.5719614,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,31.0
1724274915.5726552,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,32.0
1724274915.5733204,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,33.0
1724274915.5739994,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,34.0
1724274915.5747073,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,35.0
1724274915.6557891,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,36.0
1724274915.656717,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,37.0
1724274915.6577156,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,38.0
1724274915.6588314,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,39.0
1724274915.659906,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,40.0
1724274915.6609013,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,41.0
1724274915.6618805,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,42.0
1724274915.6627662,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,43.0
1724274915.6637998,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,44.0
1724274915.6648245,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,45.0
1724274915.6658363,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,46.0
1724274915.6668065,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,47.0
1724274915.6674654,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,48.0
1724274915.6680698,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,49.0
1724274915.6686735,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,50.0
1724274915.6692739,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,51.0
1724274915.6698666,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,52.0
1724274915.670462,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,53.0
1724274915.7552834,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,54.0
1724274915.75633,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,55.0
1724274915.757359,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,56.0
1724274915.7583983,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,57.0
1724274915.7594547,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,58.0
1724274915.7604725,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,59.0
1724274915.7614372,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,60.0
1724274915.762414,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,61.0
1724274915.7633834,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,62.0
1724274915.764398,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,63.0
1724274915.765395,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,64.0
1724274915.766316,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,65.0
1724274915.7669747,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,66.0
1724274915.7675729,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,67.0
1724274915.855546,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,68.0
1724274915.8566177,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,69.0
1724274915.8576455,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,70.0
1724274915.858661,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,71.0
1724274915.8597212,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,72.0
1724274915.8607383,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,73.0
1724274915.8617234,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,74.0
1724274915.8627415,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,75.0
1724274915.8637605,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,76.0
1724274915.864836,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,77.0
1724274915.8658679,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,78.0
1724274915.9549315,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,79.0
1724274915.956,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,80.0
1724274915.9570012,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,81.0
1724274915.9580226,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,82.0
1724274915.9592931,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,83.0
1724274915.9604318,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,84.0
1724274915.9615412,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,85.0
1724274915.9626374,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,86.0
1724274915.963734,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,87.0
1724274915.9647968,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,88.0
1724274915.965886,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,89.0
1724274915.9669635,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,90.0
1724274915.967903,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,91.0
1724274915.9685023,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,92.0
1724274915.9690008,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,93.0
1724274915.969503,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,94.0
1724274915.9700184,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,95.0
1724274915.9705148,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,96.0
1724274916.0557094,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,97.0
1724274916.0568547,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,98.0
1724274916.0579188,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,99.0
1724274916.0590274,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,100.0
1724274916.060057,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,101.0
1724274916.0610387,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,102.0
1724274916.0620296,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,103.0
1724274916.0630789,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,104.0
1724274916.06405,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,105.0
1724274916.0650554,ad4eafdf-9c3b-4a9f-a907-496582f0b232.2.framesqueued,106.0
