time,sensor,value
1722218055.0504405,ptychonn.2.framesqueued,1.0
1722218055.0534275,ptychonn.2.framesqueued,2.0
1722218055.0539193,ptychonn.2.framesqueued,3.0
1722218055.0552046,ptychonn.2.framesqueued,4.0
1722218055.0570438,ptychonn.2.framesqueued,3.0
1722218055.0574884,ptychonn.2.framesqueued,4.0
1722218055.0589738,ptychonn.2.framesqueued,5.0
1722218055.0605075,ptychonn.2.framesqueued,4.0
1722218055.0608249,ptychonn.2.framesqueued,5.0
1722218055.062408,ptychonn.2.framesqueued,6.0
1722218055.063793,ptychonn.2.framesqueued,5.0
1722218055.0650053,ptychonn.2.framesqueued,6.0
1722218055.0669615,ptychonn.2.framesqueued,5.0
1722218055.0672524,ptychonn.2.framesqueued,6.0
1722218055.0698586,ptychonn.2.framesqueued,5.0
1722218055.07099,ptychonn.2.framesqueued,6.0
1722218055.0715754,ptychonn.2.framesqueued,7.0
1722218055.0728772,ptychonn.2.framesqueued,8.0
1722218055.0739534,ptychonn.2.framesqueued,7.0
1722218055.075789,ptychonn.2.framesqueued,8.0
1722218055.0763557,ptychonn.2.framesqueued,7.0
1722218055.0773213,ptychonn.2.framesqueued,8.0
1722218055.0781484,ptychonn.2.framesqueued,9.0
1722218055.0801034,ptychonn.2.framesqueued,8.0
1722218055.0814457,ptychonn.2.framesqueued,9.0
1722218055.082338,ptychonn.2.framesqueued,10.0
1722218055.085199,ptychonn.2.framesqueued,11.0
1722218055.0870752,ptychonn.2.framesqueued,12.0
1722218055.0903857,ptychonn.2.framesqueued,13.0
1722218055.0915954,ptychonn.2.framesqueued,14.0
1722218055.092918,ptychonn.2.framesqueued,15.0
1722218055.1232734,ptychonn.2.framesqueued,16.0
1722218055.1242824,ptychonn.2.framesqueued,17.0
1722218055.1248617,ptychonn.2.framesqueued,18.0
1722218055.1253223,ptychonn.2.framesqueued,19.0
1722218055.1257381,ptychonn.2.framesqueued,20.0
1722218055.1262565,ptychonn.2.framesqueued,21.0
1722218055.126762,ptychonn.2.framesqueued,22.0
1722218055.1274846,ptychonn.2.framesqueued,23.0
1722218055.1279483,ptychonn.2.framesqueued,24.0
1722218055.128442,ptychonn.2.framesqueued,25.0
1722218055.128886,ptychonn.2.framesqueued,26.0
1722218055.1293573,ptychonn.2.framesqueued,27.0
1722218055.1298194,ptychonn.2.framesqueued,28.0
1722218055.130804,ptychonn.2.framesqueued,29.0
1722218055.1313684,ptychonn.2.framesqueued,30.0
1722218055.1318793,ptychonn.2.framesqueued,31.0
1722218055.1323397,ptychonn.2.framesqueued,32.0
1722218055.1328182,ptychonn.2.framesqueued,33.0
1722218055.1332917,ptychonn.2.framesqueued,34.0
1722218055.1337643,ptychonn.2.framesqueued,35.0
1722218055.134883,ptychonn.2.framesqueued,36.0
1722218055.1400545,ptychonn.2.framesqueued,37.0
1722218055.140618,ptychonn.2.framesqueued,38.0
1722218055.1410918,ptychonn.2.framesqueued,39.0
1722218055.146946,ptychonn.2.framesqueued,40.0
1722218055.1476405,ptychonn.2.framesqueued,41.0
1722218055.1482146,ptychonn.2.framesqueued,42.0
1722218055.148889,ptychonn.2.framesqueued,43.0
1722218055.1512456,ptychonn.2.framesqueued,44.0
1722218055.1531663,ptychonn.2.framesqueued,45.0
1722218055.1549544,ptychonn.2.framesqueued,46.0
1722218055.1573312,ptychonn.2.framesqueued,47.0
1722218055.1592302,ptychonn.2.framesqueued,48.0
1722218055.171643,ptychonn.2.framesqueued,49.0
1722218055.172218,ptychonn.2.framesqueued,50.0
1722218055.172626,ptychonn.2.framesqueued,51.0
1722218055.1731305,ptychonn.2.framesqueued,52.0
