time,sensor,value
1721860200.9009814,consumer-5c4d4fb85b-dqn88.cpuutil,563.596049
1721860200.9009814,consumer-5c4d4fb85b-dqn88.membytes,272801792.0
1721860200.9034815,mirror-server-84d76565df-q9vdb.cpuutil,73.055031
1721860200.9034815,mirror-server-84d76565df-q9vdb.membytes,199974912.0
1721860200.9050305,sim-server.cpuutil,560.599324
1721860200.9050305,sim-server.membytes,1209499648.0
1721860201.91339,consumer-5c4d4fb85b-dqn88.cpuutil,563.596049
1721860201.91339,consumer-5c4d4fb85b-dqn88.membytes,272801792.0
1721860201.915582,mirror-server-84d76565df-q9vdb.cpuutil,73.055031
1721860201.915582,mirror-server-84d76565df-q9vdb.membytes,199974912.0
1721860201.916886,sim-server.cpuutil,560.599324
1721860201.916886,sim-server.membytes,1209499648.0
1721860202.9252105,consumer-5c4d4fb85b-dqn88.cpuutil,563.596049
1721860202.9252105,consumer-5c4d4fb85b-dqn88.membytes,272801792.0
1721860202.926962,mirror-server-84d76565df-q9vdb.cpuutil,73.055031
1721860202.926962,mirror-server-84d76565df-q9vdb.membytes,199974912.0
1721860202.928388,sim-server.cpuutil,560.599324
1721860202.928388,sim-server.membytes,1209499648.0
1721860203.9366078,consumer-5c4d4fb85b-dqn88.cpuutil,563.596049
1721860203.9366078,consumer-5c4d4fb85b-dqn88.membytes,272801792.0
1721860203.9386191,mirror-server-84d76565df-q9vdb.cpuutil,73.055031
1721860203.9386191,mirror-server-84d76565df-q9vdb.membytes,199974912.0
1721860203.9400256,sim-server.cpuutil,560.599324
1721860203.9400256,sim-server.membytes,1209499648.0
1721860204.9479787,consumer-5c4d4fb85b-dqn88.cpuutil,563.596049
1721860204.9479787,consumer-5c4d4fb85b-dqn88.membytes,272801792.0
1721860204.9501894,mirror-server-84d76565df-q9vdb.cpuutil,73.055031
1721860204.9501894,mirror-server-84d76565df-q9vdb.membytes,199974912.0
1721860204.9515705,sim-server.cpuutil,560.599324
1721860204.9515705,sim-server.membytes,1209499648.0
1721860205.9640539,consumer-5c4d4fb85b-dqn88.cpuutil,563.596049
1721860205.9640539,consumer-5c4d4fb85b-dqn88.membytes,272801792.0
1721860205.966306,mirror-server-84d76565df-q9vdb.cpuutil,73.055031
1721860205.966306,mirror-server-84d76565df-q9vdb.membytes,199974912.0
1721860205.9678297,sim-server.cpuutil,560.599324
1721860205.9678297,sim-server.membytes,1209499648.0
1721860206.9753106,consumer-5c4d4fb85b-dqn88.cpuutil,563.596049
1721860206.9753106,consumer-5c4d4fb85b-dqn88.membytes,272801792.0
1721860206.9772863,mirror-server-84d76565df-q9vdb.cpuutil,73.055031
1721860206.9772863,mirror-server-84d76565df-q9vdb.membytes,199974912.0
1721860206.979076,sim-server.cpuutil,560.599324
1721860206.979076,sim-server.membytes,1209499648.0
1721860207.9876745,consumer-5c4d4fb85b-dqn88.cpuutil,563.596049
1721860207.9876745,consumer-5c4d4fb85b-dqn88.membytes,272801792.0
1721860207.9901521,mirror-server-84d76565df-q9vdb.cpuutil,73.055031
1721860207.9901521,mirror-server-84d76565df-q9vdb.membytes,199974912.0
1721860207.9919715,sim-server.cpuutil,560.599324
1721860207.9919715,sim-server.membytes,1209499648.0
1721860209.0006177,consumer-5c4d4fb85b-dqn88.cpuutil,563.596049
1721860209.0006177,consumer-5c4d4fb85b-dqn88.membytes,272801792.0
1721860209.0029204,mirror-server-84d76565df-q9vdb.cpuutil,73.055031
1721860209.0029204,mirror-server-84d76565df-q9vdb.membytes,199974912.0
1721860209.0046654,sim-server.cpuutil,560.599324
1721860209.0046654,sim-server.membytes,1209499648.0
1721860210.014477,consumer-5c4d4fb85b-dqn88.cpuutil,563.596049
1721860210.014477,consumer-5c4d4fb85b-dqn88.membytes,272801792.0
1721860210.0166698,mirror-server-84d76565df-q9vdb.cpuutil,73.055031
1721860210.0166698,mirror-server-84d76565df-q9vdb.membytes,199974912.0
1721860210.0186145,sim-server.cpuutil,560.599324
1721860210.0186145,sim-server.membytes,1209499648.0
1721860211.0270917,consumer-5c4d4fb85b-dqn88.cpuutil,563.596049
1721860211.0270917,consumer-5c4d4fb85b-dqn88.membytes,272801792.0
1721860211.029726,mirror-server-84d76565df-q9vdb.cpuutil,73.055031
1721860211.029726,mirror-server-84d76565df-q9vdb.membytes,199974912.0
1721860211.0315678,sim-server.cpuutil,560.599324
1721860211.0315678,sim-server.membytes,1209499648.0
1721860212.0407412,consumer-5c4d4fb85b-dqn88.cpuutil,563.596049
1721860212.0407412,consumer-5c4d4fb85b-dqn88.membytes,272801792.0
1721860212.0431902,mirror-server-84d76565df-q9vdb.cpuutil,73.055031
1721860212.0431902,mirror-server-84d76565df-q9vdb.membytes,199974912.0
1721860212.0449588,sim-server.cpuutil,560.599324
1721860212.0449588,sim-server.membytes,1209499648.0
1721860213.053924,consumer-5c4d4fb85b-dqn88.cpuutil,563.596049
1721860213.053924,consumer-5c4d4fb85b-dqn88.membytes,272801792.0
1721860213.056119,mirror-server-84d76565df-q9vdb.cpuutil,73.055031
1721860213.056119,mirror-server-84d76565df-q9vdb.membytes,199974912.0
1721860213.0577614,sim-server.cpuutil,560.599324
1721860213.0577614,sim-server.membytes,1209499648.0
1721860214.0652626,consumer-5c4d4fb85b-dqn88.cpuutil,563.596049
1721860214.0652626,consumer-5c4d4fb85b-dqn88.membytes,272801792.0
1721860214.0675566,mirror-server-84d76565df-q9vdb.cpuutil,73.055031
1721860214.0675566,mirror-server-84d76565df-q9vdb.membytes,199974912.0
1721860214.0693648,sim-server.cpuutil,560.599324
1721860214.0693648,sim-server.membytes,1209499648.0
1721860215.0776236,consumer-5c4d4fb85b-dqn88.cpuutil,1239.101214
1721860215.0776236,consumer-5c4d4fb85b-dqn88.membytes,285093888.0
1721860215.0796502,mirror-server-84d76565df-q9vdb.cpuutil,128.547352
1721860215.0796502,mirror-server-84d76565df-q9vdb.membytes,200204288.0
1721860215.081352,sim-server.cpuutil,135.099205
1721860215.081352,sim-server.membytes,1210732544.0
1721860216.095112,consumer-5c4d4fb85b-dqn88.cpuutil,1239.101214
1721860216.095112,consumer-5c4d4fb85b-dqn88.membytes,285093888.0
1721860216.096955,mirror-server-84d76565df-q9vdb.cpuutil,128.547352
1721860216.096955,mirror-server-84d76565df-q9vdb.membytes,200204288.0
1721860216.0984402,sim-server.cpuutil,135.099205
1721860216.0984402,sim-server.membytes,1210732544.0
1721860217.1060884,consumer-5c4d4fb85b-dqn88.cpuutil,1239.101214
1721860217.1060884,consumer-5c4d4fb85b-dqn88.membytes,285093888.0
1721860217.1078658,mirror-server-84d76565df-q9vdb.cpuutil,128.547352
1721860217.1078658,mirror-server-84d76565df-q9vdb.membytes,200204288.0
1721860217.1091816,sim-server.cpuutil,135.099205
1721860217.1091816,sim-server.membytes,1210732544.0
1721860218.1180537,consumer-5c4d4fb85b-dqn88.cpuutil,1239.101214
1721860218.1180537,consumer-5c4d4fb85b-dqn88.membytes,285093888.0
1721860218.119942,mirror-server-84d76565df-q9vdb.cpuutil,128.547352
1721860218.119942,mirror-server-84d76565df-q9vdb.membytes,200204288.0
1721860218.1215324,sim-server.cpuutil,135.099205
1721860218.1215324,sim-server.membytes,1210732544.0
1721860219.1291192,consumer-5c4d4fb85b-dqn88.cpuutil,1239.101214
1721860219.1291192,consumer-5c4d4fb85b-dqn88.membytes,285093888.0
1721860219.131364,mirror-server-84d76565df-q9vdb.cpuutil,128.547352
1721860219.131364,mirror-server-84d76565df-q9vdb.membytes,200204288.0
1721860219.132929,sim-server.cpuutil,135.099205
1721860219.132929,sim-server.membytes,1210732544.0
1721860220.14096,consumer-5c4d4fb85b-dqn88.cpuutil,1239.101214
1721860220.14096,consumer-5c4d4fb85b-dqn88.membytes,285093888.0
1721860220.1433833,mirror-server-84d76565df-q9vdb.cpuutil,128.547352
