time,sensor,value
1721968702.1651897,ptychonn.2.framesqueued,1.0
1721968702.170527,ptychonn.2.framesqueued,0.0
1721968702.1735544,ptychonn.2.framesqueued,1.0
1721968702.1760187,ptychonn.2.framesqueued,0.0
1721968702.1831229,ptychonn.2.framesqueued,1.0
1721968702.185599,ptychonn.2.framesqueued,0.0
1721968702.1933913,ptychonn.2.framesqueued,1.0
1721968702.1961863,ptychonn.2.framesqueued,0.0
1721968702.2031593,ptychonn.2.framesqueued,1.0
1721968702.2056277,ptychonn.2.framesqueued,0.0
1721968702.2131062,ptychonn.2.framesqueued,1.0
1721968702.215359,ptychonn.2.framesqueued,0.0
1721968702.2230325,ptychonn.2.framesqueued,1.0
1721968702.2254152,ptychonn.2.framesqueued,0.0
1721968702.2331243,ptychonn.2.framesqueued,1.0
1721968702.235341,ptychonn.2.framesqueued,0.0
1721968702.2435198,ptychonn.2.framesqueued,1.0
1721968702.2631326,ptychonn.2.framesqueued,2.0
1721968702.2763133,ptychonn.2.framesqueued,3.0
1721968702.276926,ptychonn.2.framesqueued,4.0
1721968702.2838988,ptychonn.2.framesqueued,5.0
1721968702.2968876,ptychonn.2.framesqueued,6.0
1721968702.304215,ptychonn.2.framesqueued,7.0
1721968702.3161566,ptychonn.2.framesqueued,8.0
1721968702.3238692,ptychonn.2.framesqueued,9.0
1721968702.33401,ptychonn.2.framesqueued,10.0
1721968702.3437722,ptychonn.2.framesqueued,11.0
1721968702.3538234,ptychonn.2.framesqueued,12.0
1721968702.363663,ptychonn.2.framesqueued,13.0
1721968702.3704743,ptychonn.2.batchesprocessed.total,1.0
1721968702.3705766,ptychonn.2.framesprocessed.total,8.0
1721968702.3706286,ptychonn.2.inferTime.total,0.09401535987854004
1721968702.3714902,ptychonn.2.framesqueued,12.0
1721968702.372986,ptychonn.2.framesqueued,11.0
1721968702.373365,ptychonn.2.framesqueued,12.0
1721968702.3745468,ptychonn.2.framesqueued,11.0
1721968702.3755744,ptychonn.2.framesqueued,10.0
1721968702.3765535,ptychonn.2.framesqueued,9.0
1721968702.3775291,ptychonn.2.framesqueued,8.0
1721968702.3785026,ptychonn.2.framesqueued,7.0
1721968702.3795135,ptychonn.2.framesqueued,6.0
1721968702.3829803,ptychonn.2.framesqueued,7.0
1721968702.4027116,ptychonn.2.framesqueued,8.0
1721968702.4140775,ptychonn.2.framesqueued,9.0
1721968702.4145432,ptychonn.2.framesqueued,10.0
1721968702.4276164,ptychonn.2.framesqueued,11.0
1721968702.4331777,ptychonn.2.framesqueued,12.0
