time,sensor,value
1721968710.7673147,consumer-5c4d4fb85b-lqmrx.cpuutil,638.721439
1721968710.7673147,consumer-5c4d4fb85b-lqmrx.membytes,264904704.0
1721968710.7699842,mirror-server-84d76565df-m6j5m.cpuutil,72.161693
1721968710.7699842,mirror-server-84d76565df-m6j5m.membytes,199958528.0
1721968710.771997,sim-server.cpuutil,69.623906
1721968710.771997,sim-server.membytes,1210261504.0
1721968711.7796934,consumer-5c4d4fb85b-lqmrx.cpuutil,638.721439
1721968711.7796934,consumer-5c4d4fb85b-lqmrx.membytes,264904704.0
1721968711.7822835,mirror-server-84d76565df-m6j5m.cpuutil,72.161693
1721968711.7822835,mirror-server-84d76565df-m6j5m.membytes,199958528.0
1721968711.7837281,sim-server.cpuutil,69.623906
1721968711.7837281,sim-server.membytes,1210261504.0
1721968712.7926128,consumer-5c4d4fb85b-lqmrx.cpuutil,638.721439
1721968712.7926128,consumer-5c4d4fb85b-lqmrx.membytes,264904704.0
1721968712.7948241,mirror-server-84d76565df-m6j5m.cpuutil,72.161693
1721968712.7948241,mirror-server-84d76565df-m6j5m.membytes,199958528.0
1721968712.7964027,sim-server.cpuutil,69.623906
1721968712.7964027,sim-server.membytes,1210261504.0
1721968713.8048425,consumer-5c4d4fb85b-lqmrx.cpuutil,638.721439
1721968713.8048425,consumer-5c4d4fb85b-lqmrx.membytes,264904704.0
1721968713.8066752,mirror-server-84d76565df-m6j5m.cpuutil,72.161693
1721968713.8066752,mirror-server-84d76565df-m6j5m.membytes,199958528.0
1721968713.8085139,sim-server.cpuutil,69.623906
1721968713.8085139,sim-server.membytes,1210261504.0
1721968714.815823,consumer-5c4d4fb85b-lqmrx.cpuutil,638.721439
1721968714.815823,consumer-5c4d4fb85b-lqmrx.membytes,264904704.0
1721968714.8177938,mirror-server-84d76565df-m6j5m.cpuutil,72.161693
1721968714.8177938,mirror-server-84d76565df-m6j5m.membytes,199958528.0
1721968714.8190334,sim-server.cpuutil,69.623906
1721968714.8190334,sim-server.membytes,1210261504.0
1721968715.8267407,consumer-5c4d4fb85b-lqmrx.cpuutil,638.721439
1721968715.8267407,consumer-5c4d4fb85b-lqmrx.membytes,264904704.0
1721968715.8288257,mirror-server-84d76565df-m6j5m.cpuutil,72.161693
1721968715.8288257,mirror-server-84d76565df-m6j5m.membytes,199958528.0
1721968715.8306854,sim-server.cpuutil,69.623906
1721968715.8306854,sim-server.membytes,1210261504.0
1721968716.8384593,consumer-5c4d4fb85b-lqmrx.cpuutil,638.721439
1721968716.8384593,consumer-5c4d4fb85b-lqmrx.membytes,264904704.0
1721968716.840526,mirror-server-84d76565df-m6j5m.cpuutil,72.161693
1721968716.840526,mirror-server-84d76565df-m6j5m.membytes,199958528.0
1721968716.8426883,sim-server.cpuutil,69.623906
1721968716.8426883,sim-server.membytes,1210261504.0
1721968717.8520634,consumer-5c4d4fb85b-lqmrx.cpuutil,638.721439
1721968717.8520634,consumer-5c4d4fb85b-lqmrx.membytes,264904704.0
1721968717.8542295,mirror-server-84d76565df-m6j5m.cpuutil,72.161693
1721968717.8542295,mirror-server-84d76565df-m6j5m.membytes,199958528.0
1721968717.8568475,sim-server.cpuutil,69.623906
1721968717.8568475,sim-server.membytes,1210261504.0
1721968718.8660347,consumer-5c4d4fb85b-lqmrx.cpuutil,638.721439
1721968718.8660347,consumer-5c4d4fb85b-lqmrx.membytes,264904704.0
1721968718.8676631,mirror-server-84d76565df-m6j5m.cpuutil,72.161693
1721968718.8676631,mirror-server-84d76565df-m6j5m.membytes,199958528.0
1721968718.8690896,sim-server.cpuutil,69.623906
1721968718.8690896,sim-server.membytes,1210261504.0
1721968719.881904,consumer-5c4d4fb85b-lqmrx.cpuutil,638.721439
1721968719.881904,consumer-5c4d4fb85b-lqmrx.membytes,264904704.0
1721968719.8841546,mirror-server-84d76565df-m6j5m.cpuutil,72.161693
1721968719.8841546,mirror-server-84d76565df-m6j5m.membytes,199958528.0
1721968719.8856728,sim-server.cpuutil,69.623906
1721968719.8856728,sim-server.membytes,1210261504.0
1721968720.8939369,consumer-5c4d4fb85b-lqmrx.cpuutil,638.721439
1721968720.8939369,consumer-5c4d4fb85b-lqmrx.membytes,264904704.0
1721968720.8962102,mirror-server-84d76565df-m6j5m.cpuutil,72.161693
1721968720.8962102,mirror-server-84d76565df-m6j5m.membytes,199958528.0
1721968720.8976085,sim-server.cpuutil,69.623906
1721968720.8976085,sim-server.membytes,1210261504.0
1721968721.9057477,consumer-5c4d4fb85b-lqmrx.cpuutil,638.721439
1721968721.9057477,consumer-5c4d4fb85b-lqmrx.membytes,264904704.0
1721968721.9077983,mirror-server-84d76565df-m6j5m.cpuutil,72.161693
1721968721.9077983,mirror-server-84d76565df-m6j5m.membytes,199958528.0
1721968721.9092143,sim-server.cpuutil,69.623906
1721968721.9092143,sim-server.membytes,1210261504.0
1721968722.9175973,consumer-5c4d4fb85b-lqmrx.cpuutil,638.721439
1721968722.9175973,consumer-5c4d4fb85b-lqmrx.membytes,264904704.0
1721968722.919908,mirror-server-84d76565df-m6j5m.cpuutil,72.161693
1721968722.919908,mirror-server-84d76565df-m6j5m.membytes,199958528.0
1721968722.9217353,sim-server.cpuutil,69.623906
1721968722.9217353,sim-server.membytes,1210261504.0
1721968723.9291813,consumer-5c4d4fb85b-lqmrx.cpuutil,638.721439
1721968723.9291813,consumer-5c4d4fb85b-lqmrx.membytes,264904704.0
1721968723.9310458,mirror-server-84d76565df-m6j5m.cpuutil,72.161693
